Trachypithecus_francoisi	Theropithecus_gelada	Sapajus_apella	Saimiri_boliviensis	Rhinopithecus_roxellana	Rhinopithecus_bieti	Propithecus_coquereli	Prolemur_simus	Pongo_abelii	Piliocolobus_tephrosceles	Papio_anubis	Pan_troglodytes	Pan_paniscus	Otolemur_garnettii	Nomascus_leucogenys	Microcebus_murinus	Mandrillus_leucophaeus	Macaca_nemestrina	Macaca_mulatta	Macaca_fascicularis	Hylobates_moloch	Homo_sapiens	Gorilla_gorilla	Colobus_angolensis	Chlorocebus_sabaeus	Cercocebus_atys	Cebus_imitator	Carlito_syrichta	Callithrix_jacchus	Aotus_nancymaae	
0.00031472	5.8719e-05	5.5624e-05	4.7077e-07	0.00053284	0.0089591	0.0051072	3.3577e-06	0.00012205	0.0040732	0.0017787	0.0099877	0.0099877	1.4243e-07	9.2725e-05	7.415e-07	0.0022126	0.012995	0.01	0.01	0.00073016	8.9412e-05	0.0047542	0.0084299	9.9024e-05	0.00048417	0.00010813	2.5169e-05	0.00071999	0.00011527	
0.00031701	5.8925e-05	5.7323e-05	4.2744e-07	0.0005306	0.0089592	0.0051047	3.0304e-06	0.00012124	0.0040734	0.0017797	0.0099877	0.0099877	1.4056e-07	9.2564e-05	7.1964e-07	0.0022103	0.012984	0.01	0.01	0.00073376	8.7205e-05	0.0047778	0.00843	0.00010037	0.0004814	0.00010778	2.3881e-05	0.00070213	0.00011384	
0.00031928	5.9121e-05	5.9002e-05	3.7827e-07	0.00052834	0.0089592	0.0051014	2.6843e-06	0.00012042	0.0040737	0.0017808	0.0099877	0.0099877	1.3423e-07	9.2392e-05	6.8803e-07	0.0022078	0.012973	0.01	0.01	0.00073733	8.4971e-05	0.0048014	0.00843	0.00010169	0.00047861	0.00010741	2.2412e-05	0.00068376	0.00011238	
0.00032158	5.9321e-05	6.0714e-05	3.3311e-07	0.0005261	0.0089593	0.0051001	2.3745e-06	0.00011963	0.0040739	0.0017819	0.0099877	0.0099877	1.3141e-07	9.2234e-05	6.6214e-07	0.0022055	0.012963	0.01	0.01	0.00074094	8.2791e-05	0.0048252	0.0084301	0.00010308	0.00047584	0.00010707	2.1371e-05	0.00066669	0.00011097	
0.00032386	5.9513e-05	6.2404e-05	2.8217e-07	0.00052385	0.0089593	0.0050981	2.0465e-06	0.00011882	0.0040742	0.0017829	0.0099877	0.0099877	1.2414e-07	9.2065e-05	6.2651e-07	0.0022031	0.012952	0.01	0.01	0.00074452	8.0583e-05	0.004849	0.0084302	0.00010443	0.00047305	0.0001067	2.0175e-05	0.00064912	0.00010954	
0.00032618	5.9709e-05	6.4133e-05	2.3561e-07	0.00052162	0.0089594	0.005095	1.6984e-06	0.00011804	0.0040745	0.001784	0.0099877	0.0099877	1.1222e-07	9.1911e-05	7.8742e-07	0.0022009	0.012941	0.01	0.01	0.00074813	7.8434e-05	0.0048731	0.0084303	0.00010424	0.00047029	0.00010636	1.8742e-05	0.00063293	0.00010815	
0.00032854	5.9911e-05	6.5901e-05	1.9279e-07	0.00051941	0.0089595	0.0050657	1.3906e-06	0.00011729	0.0040748	0.0017853	0.0099877	0.0099877	1.0436e-07	9.1772e-05	9.7133e-07	0.0021988	0.012931	0.01	0.01	0.00075177	7.6343e-05	0.0048976	0.0084304	0.0001041	0.00046754	0.00010603	1.4592e-05	0.000618	0.00010681	
0.00033087	6.0104e-05	6.7647e-05	1.445e-07	0.00051718	0.0089596	0.0050344	1.3834e-06	0.00011653	0.0040752	0.0017864	0.0099877	0.0099877	9.1586e-08	9.1622e-05	1.1385e-06	0.0021966	0.01292	0.01	0.01	0.00075539	7.4224e-05	0.004922	0.0084305	0.00010393	0.00046478	0.00010569	1.4004e-05	0.00060263	0.00010545	
0.00033318	6.0287e-05	6.937e-05	9.0614e-08	0.00051494	0.0089596	0.0050015	1.3681e-06	0.00011575	0.0040755	0.0017876	0.0099877	0.0099877	7.4243e-08	9.1461e-05	1.2908e-06	0.0021944	0.01291	0.01	0.01	0.00075899	7.2078e-05	0.0049462	0.0084306	0.00010374	0.000462	0.00010533	1.3315e-05	0.00058679	0.00010407	
0.00033553	6.0474e-05	7.113e-05	3.9859e-08	0.00051272	0.0089597	0.0049728	1.3609e-06	0.00011499	0.0040759	0.0017888	0.0099877	0.0099877	6.0347e-08	9.1314e-05	1.4629e-06	0.0021923	0.0129	0.01	0.01	0.00076262	6.9985e-05	0.0049708	0.0084307	0.00010359	0.00045924	0.00010499	1.2853e-05	0.00057212	0.00010272	
0.00033785	6.0653e-05	7.2866e-05	3.7491e-08	0.00051048	0.0089598	0.0049425	1.3457e-06	0.00011422	0.0040762	0.0017899	0.0099877	0.0099877	4.2086e-08	9.1155e-05	1.6194e-06	0.0021902	0.012889	0.01	0.01	0.00076623	6.7864e-05	0.0049952	0.0084308	0.00010342	0.00045646	0.00010463	1.2303e-05	0.00055699	0.00010136	
0.00034021	6.0836e-05	7.4644e-05	3.3827e-08	0.00050827	0.0089599	0.0049104	1.3218e-06	0.00011347	0.0040766	0.0017912	0.0099877	0.0099877	2.7587e-08	9.1011e-05	1.7606e-06	0.0021882	0.012879	0.01	0.01	0.00076986	6.5799e-05	0.00502	0.0084309	0.0001033	0.00045371	0.0001043	1.1958e-05	0.00054305	0.00010004	
0.00034255	6.1011e-05	7.5793e-05	4.7615e-08	0.00050603	0.00896	0.0048766	1.2898e-06	0.00011276	0.004077	0.0017924	0.0099877	0.0099877	3.5252e-08	9.0882e-05	1.8869e-06	0.0021861	0.012869	0.01	0.01	0.00077353	6.3785e-05	0.0050452	0.008431	0.00010314	0.00045093	0.00010566	1.1536e-05	0.00052867	9.8695e-05	
0.00034492	6.1176e-05	7.697e-05	6.0669e-08	0.00050382	0.0089601	0.0048409	1.2493e-06	0.00011203	0.0040773	0.0017936	0.0099877	0.0099877	3.744e-08	9.0741e-05	1.9984e-06	0.002184	0.012858	0.01	0.01	0.00077717	6.1744e-05	0.0050702	0.0084311	0.00010297	0.00044815	0.00010706	1.1614e-05	0.00051534	9.7391e-05	
0.00034727	6.1331e-05	7.8128e-05	6.9704e-08	0.00050159	0.0089601	0.0048033	1.2008e-06	0.00011128	0.0040777	0.0017947	0.0099877	0.0099877	3.6222e-08	9.0589e-05	2.0959e-06	0.0021818	0.012848	0.01	0.01	0.00078079	5.9677e-05	0.0050951	0.0084312	0.00010277	0.00044535	0.00010844	1.1641e-05	0.00050162	9.6067e-05	
0.00034966	6.1492e-05	7.9267e-05	7.4741e-08	0.00049939	0.0089602	0.0047707	1.1613e-06	0.00011056	0.004078	0.0017959	0.0099877	0.0099877	3.5959e-08	9.0452e-05	2.2127e-06	0.0021798	0.012838	0.01	0.01	0.00078444	5.7663e-05	0.0051204	0.0084313	0.00010261	0.00044257	0.00010979	1.1796e-05	0.00048749	9.4722e-05	
0.00035203	6.1657e-05	8.0387e-05	7.5787e-08	0.00049717	0.0089603	0.0047364	1.1139e-06	0.00010982	0.0040784	0.0017972	0.0099877	0.0099877	3.2303e-08	9.0304e-05	2.315e-06	0.0021778	0.012828	0.01	0.01	0.00078808	5.5623e-05	0.0051456	0.0084315	0.00010242	0.0004398	0.00011113	1.1898e-05	0.00047296	9.3357e-05	
0.00035444	6.1827e-05	8.1535e-05	7.617e-08	0.00049496	0.0089605	0.0047066	1.0749e-06	0.00010912	0.0040788	0.0017985	0.0099877	0.0099877	2.947e-08	9.017e-05	2.4375e-06	0.002176	0.012818	0.01	0.01	0.00079174	5.3635e-05	0.0051711	0.0084316	0.00010228	0.00043705	0.00011249	1.2134e-05	0.00045953	9.2034e-05	
0.00035682	6.1989e-05	8.2712e-05	7.5891e-08	0.00049275	0.0089606	0.0046808	1.0436e-06	0.00010839	0.0040792	0.0017999	0.0099877	0.0099877	2.7282e-08	9.0025e-05	2.5822e-06	0.0021742	0.012808	0.01	0.01	0.00079538	5.1621e-05	0.0051965	0.0084317	0.00010211	0.00043429	0.00011389	1.2535e-05	0.00044711	9.0751e-05	
0.00035918	6.2141e-05	8.387e-05	7.2064e-08	0.00049052	0.0089607	0.0046537	1.005e-06	0.00010764	0.0040796	0.0018011	0.0099877	0.0099877	2.1849e-08	8.987e-05	2.7117e-06	0.0021723	0.012798	0.01	0.01	0.000799	4.9584e-05	0.0052218	0.0084318	0.00010192	0.00043151	0.00011527	1.2868e-05	0.00043434	8.9449e-05	
0.00036151	6.2284e-05	8.5009e-05	6.4285e-08	0.00048827	0.0089608	0.0046251	9.5883e-07	0.00010688	0.0040799	0.0018024	0.0099877	0.0099877	3.4749e-08	8.9704e-05	2.8259e-06	0.0021703	0.012788	0.01	0.01	0.0008026	4.7521e-05	0.0052469	0.0084319	0.00010171	0.00042872	0.00011663	1.3114e-05	0.00042122	8.8127e-05	
0.00036388	6.2431e-05	8.6177e-05	5.5723e-08	0.00048605	0.0089609	0.0046003	9.1977e-07	0.00010614	0.0040803	0.0018037	0.0099877	0.0099877	4.977e-08	8.9551e-05	2.9621e-06	0.0021685	0.012778	0.01	0.01	0.00080623	4.5507e-05	0.0052724	0.008432	0.00010153	0.00042595	0.00011801	1.3519e-05	0.00040905	8.6844e-05	
0.00036629	6.2583e-05	8.7326e-05	9.1091e-08	0.00048384	0.008961	0.0045741	8.7371e-07	0.00010543	0.0040807	0.0018051	0.0099877	0.0099877	6.0981e-08	8.9412e-05	4.2144e-06	0.0021668	0.012768	0.01	0.01	0.00080989	4.354e-05	0.0052983	0.0084322	0.0001014	0.00042319	0.00011938	1.386e-05	0.00039656	8.5543e-05	
0.00036873	6.2738e-05	8.8496e-05	1.2694e-07	0.00048164	0.0089611	0.0045506	8.3221e-07	0.00010475	0.0040813	0.0018066	0.0099877	0.0099877	7.3647e-08	8.9283e-05	5.5909e-06	0.0021651	0.012758	0.01	0.01	0.00081357	4.1608e-05	0.0053244	0.0084323	0.0001013	0.00042045	0.00012077	1.434e-05	0.00038478	8.4271e-05	
0.00037119	6.2894e-05	8.9684e-05	1.6314e-07	0.00047946	0.0089612	0.0045295	7.9417e-07	0.00010408	0.0040818	0.0018081	0.0099877	0.0099877	8.7765e-08	8.9162e-05	7.09e-06	0.0021636	0.012749	0.01	0.01	0.00081726	3.9706e-05	0.0053509	0.0084325	0.00010123	0.00041771	0.00012218	1.4972e-05	0.00037361	8.3023e-05	
0.00037364	6.3043e-05	9.086e-05	1.9549e-07	0.00047726	0.0089614	0.0045079	7.5118e-07	0.0001034	0.0040823	0.0018095	0.0099877	0.0099877	9.8801e-08	8.9034e-05	8.5561e-06	0.002162	0.012739	0.01	0.01	0.00082095	3.7791e-05	0.0053773	0.0084327	0.00010114	0.00041496	0.00012358	1.5562e-05	0.00036231	8.1766e-05	
0.00037611	6.3193e-05	9.2052e-05	2.2788e-07	0.00047508	0.0089615	0.0044882	7.1063e-07	0.00010274	0.0040829	0.0018111	0.0099877	0.0099877	1.1105e-07	8.8912e-05	1.0137e-05	0.0021605	0.01273	0.01	0.01	0.00082464	3.5902e-05	0.0054039	0.0084328	0.00010108	0.00041223	0.00012499	1.6307e-05	0.00035152	8.053e-05	
0.0003786	6.3344e-05	9.3259e-05	2.6045e-07	0.0004729	0.0089617	0.0044703	6.7228e-07	0.00010209	0.0040835	0.0018126	0.0099877	0.0099877	1.2475e-07	8.8798e-05	1.184e-05	0.0021591	0.01272	0.01	0.01	0.00082835	3.4037e-05	0.0054307	0.008433	0.00010103	0.0004095	0.00012642	1.7234e-05	0.00034121	7.9314e-05	
0.00038108	6.3488e-05	9.4482e-05	2.9332e-07	0.00047072	0.0089618	0.004452	8.4543e-07	0.00010143	0.0040841	0.0018142	0.0099877	0.0099877	1.3529e-07	8.8676e-05	1.3507e-05	0.0021577	0.012711	0.01	0.01	0.00083205	3.2161e-05	0.0054576	0.0084332	0.00010098	0.00040676	0.00012787	1.8108e-05	0.00033137	7.8119e-05	
0.00038354	6.3625e-05	9.5694e-05	3.2235e-07	0.00046852	0.008962	0.0044332	1.0123e-06	0.00010075	0.0040847	0.0018157	0.0099878	0.0099878	1.4277e-07	8.8548e-05	1.5142e-05	0.0021562	0.012701	0.01	0.01	0.00083574	3.0273e-05	0.0054843	0.0084334	0.00010092	0.00040401	0.00012931	1.8935e-05	0.00032142	7.6914e-05	
0.00038603	6.3763e-05	9.6921e-05	3.5172e-07	0.00046634	0.0089621	0.0044162	1.1889e-06	0.0001001	0.0040853	0.0018173	0.0099878	0.0099878	1.5172e-07	8.8427e-05	1.6903e-05	0.0021548	0.012692	0.01	0.01	0.00083945	2.8409e-05	0.0055113	0.0084336	0.00010087	0.00040127	0.00013076	1.9959e-05	0.00031192	7.5729e-05	
0.0003885	6.3894e-05	9.8137e-05	3.7726e-07	0.00046414	0.0089623	0.0043988	1.3592e-06	9.9429e-05	0.0040859	0.0018188	0.0099878	0.0099878	1.576e-07	8.8299e-05	1.8629e-05	0.0021534	0.012683	0.01	0.01	0.00084314	2.6533e-05	0.0055382	0.0084337	0.00010082	0.00039852	0.0001322	2.0931e-05	0.00030231	7.4535e-05	
0.00039096	6.4018e-05	9.9343e-05	3.9898e-07	0.00046194	0.0089624	0.004381	1.5232e-06	9.8751e-05	0.0040865	0.0018204	0.0099878	0.0099878	1.6041e-07	8.8164e-05	2.0323e-05	0.0021519	0.012673	0.01	0.01	0.00084682	2.4647e-05	0.0055651	0.0084339	0.00010075	0.00039576	0.00013363	2.1853e-05	0.00029261	7.3332e-05	
0.00039344	6.4144e-05	0.00010057	4.2133e-07	0.00045975	0.0089626	0.004365	1.6983e-06	9.8088e-05	0.0040872	0.001822	0.0099878	0.0099878	1.6502e-07	8.8037e-05	2.2158e-05	0.0021506	0.012664	0.01	0.01	0.00085051	2.2785e-05	0.0055923	0.0084341	0.00010071	0.00039301	0.00013508	2.301e-05	0.00028336	7.215e-05	
0.00039591	6.4263e-05	0.00010178	4.3982e-07	0.00045755	0.0089627	0.0043486	1.8669e-06	9.7414e-05	0.0040878	0.0018235	0.0099878	0.0099878	1.6654e-07	8.7903e-05	2.3957e-05	0.0021492	0.012655	0.01	0.01	0.0008542	2.0913e-05	0.0056193	0.0084343	0.00010066	0.00039025	0.00013651	2.4108e-05	0.00027402	7.0959e-05	
0.00039841	6.4383e-05	0.00010301	4.5904e-07	0.00045536	0.0089629	0.0043339	2.0474e-06	9.6756e-05	0.0040884	0.0018251	0.0099878	0.0099878	1.6992e-07	8.7776e-05	2.5906e-05	0.0021478	0.012646	0.01	0.01	0.0008579	1.9065e-05	0.0056467	0.0084345	0.00010063	0.00038748	0.00013797	2.5483e-05	0.00026511	6.9788e-05	
0.00040092	6.4503e-05	0.00010425	4.7882e-07	0.00045318	0.008963	0.0043207	2.2396e-06	9.6111e-05	0.0040891	0.0018268	0.0099878	0.0099878	1.7496e-07	8.7655e-05	2.8006e-05	0.0021464	0.012637	0.01	0.01	0.00086162	1.724e-05	0.0056743	0.0084347	0.00010062	0.00038471	0.00013944	2.7169e-05	0.00025659	6.8636e-05	
0.00040346	6.4624e-05	0.00010551	4.9925e-07	0.000451	0.0089632	0.004309	2.4445e-06	9.548e-05	0.0040899	0.0018285	0.0099878	0.0099878	1.8177e-07	8.7541e-05	3.027e-05	0.002145	0.012628	0.01	0.01	0.00086534	1.5437e-05	0.0057021	0.0084349	0.00010063	0.00038193	0.00014092	2.7331e-05	0.00024845	6.7502e-05	
0.00040598	6.4739e-05	0.00010676	5.1578e-07	0.00044882	0.0089634	0.0042969	2.6425e-06	9.4838e-05	0.0040906	0.0018302	0.0099878	0.0099878	1.8545e-07	8.742e-05	3.2492e-05	0.0021436	0.012619	0.01	0.01	0.00086906	1.3623e-05	0.0057299	0.0084352	0.00010063	0.00037915	0.0001424	2.7463e-05	0.00024023	6.636e-05	
0.00040849	6.4846e-05	0.000108	5.284e-07	0.00044663	0.0089635	0.0042845	2.8335e-06	9.4186e-05	0.0040913	0.0018318	0.0099878	0.0099878	1.8598e-07	8.7293e-05	3.4672e-05	0.0021422	0.01261	0.01	0.01	0.00087277	1.3657e-05	0.0057576	0.0084354	0.00010062	0.00037635	0.00014387	2.7565e-05	0.00023191	6.5208e-05	
0.00041103	6.4955e-05	0.00010925	5.417e-07	0.00044444	0.0089637	0.0042735	3.0376e-06	9.3547e-05	0.004092	0.0018335	0.0099878	0.0099878	1.883e-07	8.7172e-05	3.7022e-05	0.0021408	0.012601	0.01	0.01	0.00087649	1.3691e-05	0.0057856	0.0084356	0.00010064	0.00037356	0.00014535	2.6545e-05	0.00022397	6.4075e-05	
0.00041354	6.5057e-05	0.0001105	5.5111e-07	0.00044225	0.0089639	0.0042622	3.2348e-06	9.2897e-05	0.0040927	0.0018352	0.0099878	0.0099878	1.875e-07	8.7044e-05	3.9329e-05	0.0021395	0.012592	0.01	0.01	0.0008802	1.3717e-05	0.0058135	0.0084358	0.00010064	0.00037076	0.00014682	2.5469e-05	0.00021593	6.2933e-05	
0.00041609	6.5159e-05	0.00011176	5.6148e-07	0.00044007	0.0089641	0.0042524	3.4471e-06	9.2263e-05	0.0040935	0.0018369	0.0099878	0.0099878	1.8878e-07	8.6923e-05	4.183e-05	0.0021382	0.012583	0.01	0.01	0.00088393	1.3744e-05	0.0058417	0.0084361	0.00010066	0.00036797	0.00014831	2.4619e-05	0.00020828	6.181e-05	
0.00041865	6.5263e-05	0.00011304	5.7261e-07	0.00043789	0.0089643	0.0042408	3.6769e-06	9.1641e-05	0.0040943	0.0018387	0.0099878	0.0099878	1.9189e-07	8.6809e-05	4.4108e-05	0.0021369	0.012574	0.01	0.01	0.00088767	1.377e-05	0.0058701	0.0084363	0.00010071	0.00036519	0.00014981	2.3945e-05	0.00020095	6.0704e-05	
0.0004212	6.536e-05	0.00011431	5.7983e-07	0.00043571	0.0089644	0.0042289	3.8992e-06	9.1009e-05	0.0040951	0.0018405	0.0099878	0.0099878	1.9186e-07	8.6688e-05	4.6344e-05	0.0021357	0.012565	0.01	0.01	0.0008914	1.3788e-05	0.0058985	0.0084365	0.00010075	0.0003624	0.00015131	2.3228e-05	0.00019355	5.959e-05	
0.00042374	6.545e-05	0.00011556	5.8312e-07	0.00043352	0.0089646	0.0042166	4.1141e-06	9.0366e-05	0.0040959	0.0018422	0.0099878	0.0099878	1.8868e-07	8.6561e-05	4.8539e-05	0.0021344	0.012556	0.01	0.01	0.00089512	1.3799e-05	0.0059268	0.0084368	0.00010077	0.0003596	0.00015279	2.2467e-05	0.00018607	5.8467e-05	
0.00042627	6.5533e-05	0.00011681	5.8249e-07	0.00043132	0.0089648	0.004204	4.3216e-06	8.9713e-05	0.0040966	0.0018439	0.0099878	0.0099878	1.8233e-07	8.6427e-05	5.0691e-05	0.0021331	0.012548	0.01	0.01	0.00089882	1.3801e-05	0.0059551	0.008437	0.00010078	0.00035679	0.00015427	2.166e-05	0.00017851	5.7335e-05	
0.00042882	6.5617e-05	0.00011807	5.8292e-07	0.00042913	0.008965	0.0041911	4.5204e-06	8.9074e-05	0.0040974	0.0018457	0.0099878	0.0099878	1.7835e-07	8.6286e-05	5.2801e-05	0.0021319	0.012539	0.01	0.01	0.00090252	1.3804e-05	0.0059836	0.0084373	0.00010082	0.00035399	0.00015576	2.1032e-05	0.00017131	5.6223e-05	
0.00043139	6.5703e-05	0.00011935	5.8444e-07	0.00042695	0.0089652	0.0041353	4.47e-06	8.845e-05	0.0040983	0.0018475	0.0099878	0.0099878	1.7677e-07	8.6152e-05	5.6336e-05	0.0021307	0.01253	0.01	0.01	0.00090623	1.3807e-05	0.0060124	0.0084375	0.00010088	0.00035119	0.00015727	2.0556e-05	0.00016445	5.5128e-05	
0.00043395	6.5782e-05	0.00012063	5.8203e-07	0.00042476	0.0089654	0.0040786	4.4135e-06	8.7815e-05	0.0040991	0.0018493	0.0099878	0.0099878	1.7207e-07	8.6012e-05	5.9809e-05	0.0021295	0.012522	0.01	0.01	0.00090993	1.3802e-05	0.0060412	0.0084378	0.00010093	0.00034839	0.00015877	2.0044e-05	0.00015751	5.4026e-05	
0.00043653	6.5861e-05	0.00012192	5.8039e-07	0.00042258	0.0089656	0.0040259	4.3661e-06	8.7193e-05	0.0041	0.0018511	0.0099878	0.0099878	1.6904e-07	8.5878e-05	6.3553e-05	0.0021284	0.012513	0.01	0.01	0.00091365	1.3798e-05	0.0060702	0.008438	0.000101	0.00034559	0.00016029	1.7219e-05	0.00015087	5.294e-05	
0.00043914	6.5942e-05	0.00012322	5.795e-07	0.0004204	0.0089658	0.003977	4.3276e-06	8.6584e-05	0.0041009	0.001853	0.0099878	0.0099878	1.6762e-07	8.575e-05	6.7587e-05	0.0021274	0.012505	0.01	0.01	0.00091737	1.3792e-05	0.0060995	0.0084383	0.00010109	0.0003428	0.00016183	1.49e-05	0.00014452	5.187e-05	
0.00044173	6.6015e-05	0.00012452	5.7471e-07	0.00041822	0.008966	0.0039273	4.283e-06	8.5964e-05	0.0041018	0.0018549	0.0099878	0.0099878	1.6311e-07	8.5615e-05	7.1554e-05	0.0021263	0.012496	0.01	0.01	0.00092109	1.378e-05	0.0061287	0.0084386	0.00010117	0.00034001	0.00016335	1.2473e-05	0.0001381	5.0791e-05	
0.00044435	6.609e-05	0.00012583	5.7092e-07	0.00041604	0.0089662	0.0038814	4.2479e-06	8.5358e-05	0.0041027	0.0018568	0.0099878	0.0099878	1.6042e-07	8.5488e-05	7.585e-05	0.0021253	0.012488	0.01	0.01	0.00092483	1.3767e-05	0.0061582	0.0084388	0.00010127	0.00033722	0.0001649	1.0507e-05	0.00013198	4.9731e-05	
0.00044699	6.6166e-05	0.00012717	5.6811e-07	0.00041388	0.0089664	0.0038391	4.2222e-06	8.4765e-05	0.0041037	0.0018587	0.0099878	0.0099878	1.5949e-07	8.5367e-05	8.0505e-05	0.0021244	0.012479	0.01	0.01	0.00092858	1.3754e-05	0.0061879	0.0084391	0.0001014	0.00033443	0.00016646	8.914e-06	0.00012614	4.8687e-05	
0.00044962	6.6235e-05	0.00012849	5.6141e-07	0.0004117	0.0089666	0.003796	4.1905e-06	8.4162e-05	0.0041046	0.0018606	0.0099878	0.0099878	1.555e-07	8.524e-05	8.5082e-05	0.0021235	0.012471	0.01	0.01	0.00093232	1.3734e-05	0.0062177	0.0084394	0.00010152	0.00033164	0.00016802	7.2458e-06	0.00012024	4.7635e-05	
0.00045227	6.6305e-05	0.00012983	5.5567e-07	0.00040954	0.0089669	0.0037563	4.168e-06	8.3573e-05	0.0041056	0.0018626	0.0099878	0.0099878	1.5323e-07	8.512e-05	9.004e-05	0.0021226	0.012463	0.01	0.01	0.00093608	1.3714e-05	0.0062477	0.0084397	0.00010166	0.00032886	0.00016959	5.8934e-06	0.00011461	4.6599e-05	
0.00045495	6.6376e-05	0.00013119	5.506e-07	0.00040738	0.0089671	0.0037195	4.1538e-06	8.2995e-05	0.0041066	0.0018647	0.0099878	0.0099878	1.5235e-07	8.5006e-05	9.5382e-05	0.0021218	0.012455	0.01	0.01	0.00093985	1.3694e-05	0.0062779	0.00844	0.00010183	0.00032608	0.00017119	4.7811e-06	0.00010923	4.5579e-05	
0.00045764	6.6447e-05	0.00013257	5.4618e-07	0.00040523	0.0089673	0.0036854	4.1478e-06	8.2429e-05	0.0041077	0.0018667	0.0099878	0.0099878	1.5286e-07	8.4897e-05	0.00010114	0.0021211	0.012447	0.01	0.01	0.00094363	1.3673e-05	0.0063084	0.0084404	0.00010201	0.00032331	0.0001728	3.8664e-06	0.00010407	4.4574e-05	
0.00046033	6.6512e-05	0.00013394	5.3787e-07	0.00040307	0.0089676	0.0036508	4.1358e-06	8.1853e-05	0.0041088	0.0018688	0.0099878	0.0099878	1.5032e-07	8.4783e-05	0.0001068	0.0021204	0.012439	0.01	0.01	0.00094741	1.3645e-05	0.0063389	0.0084407	0.00010219	0.00032053	0.0001744	2.9049e-06	9.8857e-05	4.356e-05	
0.000463	6.657e-05	0.0001353	5.2566e-07	0.0004009	0.0089678	0.0036155	4.1179e-06	8.1266e-05	0.0041098	0.0018708	0.0099878	0.0099878	1.4472e-07	8.4662e-05	0.00011236	0.0021196	0.012431	0.01	0.01	0.00095117	1.3609e-05	0.0063693	0.008441	0.00010235	0.00031774	0.00017599	1.8947e-06	9.3586e-05	4.2538e-05	
0.0004657	6.6629e-05	0.00013667	5.141e-07	0.00039874	0.0089681	0.0035829	4.1082e-06	8.0691e-05	0.0041109	0.0018729	0.0099878	0.0099878	1.4051e-07	8.4547e-05	0.00011324	0.0021189	0.012423	0.01	0.01	0.00095495	1.3572e-05	0.0064	0.0084413	0.00010253	0.00031496	0.0001776	1.0625e-06	8.8541e-05	4.1531e-05	
0.00046838	6.6681e-05	0.00013804	4.9865e-07	0.00039657	0.0089683	0.0035498	4.0936e-06	8.0106e-05	0.0041119	0.0018749	0.0099878	0.0099878	1.3324e-07	8.4425e-05	0.00011409	0.0021182	0.012415	0.01	0.01	0.00095872	1.3528e-05	0.0064306	0.0084417	0.00010271	0.00031217	0.0001792	1.007e-06	8.344e-05	4.0516e-05	
0.00047109	6.6734e-05	0.00013942	4.8382e-07	0.00039441	0.0089686	0.0035192	4.0872e-06	7.9533e-05	0.004113	0.001877	0.0099878	0.0099878	1.2727e-07	8.4309e-05	0.00011504	0.0021175	0.012407	0.01	0.01	0.00096251	1.3484e-05	0.0064615	0.008442	0.0001029	0.00030938	0.00018082	9.6895e-07	7.8558e-05	3.9515e-05	
0.00047378	6.678e-05	0.00014079	4.6509e-07	0.00039224	0.0089688	0.003488	4.0759e-06	7.8949e-05	0.0041141	0.0018791	0.0099878	0.0099878	1.1827e-07	8.4187e-05	0.00011596	0.0021165	0.012399	0.01	0.01	0.00096628	1.3431e-05	0.0064923	0.0084423	0.00010309	0.00031281	0.00018242	9.2033e-07	7.3619e-05	3.8506e-05	
0.0004765	6.6827e-05	0.00014219	4.4691e-07	0.00039008	0.008969	0.0034592	4.0728e-06	7.8377e-05	0.0041152	0.0018812	0.0099878	0.0099878	1.1044e-07	8.4071e-05	0.00011699	0.0021155	0.012391	0.01	0.01	0.00097007	1.3379e-05	0.0065235	0.0084427	0.00010329	0.00031624	0.00018405	8.8768e-07	6.8892e-05	3.7511e-05	
0.0004792	6.6867e-05	0.00014357	4.2485e-07	0.00038791	0.0089693	0.0034298	4.0637e-06	7.7795e-05	0.0041163	0.0018834	0.0099878	0.0099878	9.9619e-08	8.3949e-05	0.00011799	0.0021146	0.012383	0.01	0.01	0.00097385	1.3318e-05	0.0065545	0.008443	0.00010349	0.00031967	0.00018566	8.4483e-07	6.4111e-05	3.6508e-05	
0.00048193	6.6907e-05	0.00014497	4.0328e-07	0.00038574	0.0089696	0.0034028	4.0627e-06	7.7224e-05	0.0041175	0.0018855	0.0099878	0.0099878	8.9824e-08	8.3832e-05	0.00011698	0.0021137	0.012375	0.01	0.01	0.00097764	1.3257e-05	0.0065858	0.0084433	0.0001037	0.0003231	0.00018729	8.1676e-07	5.9532e-05	3.5519e-05	
0.00048465	6.6942e-05	0.00014635	3.7786e-07	0.00038357	0.0089698	0.0033753	4.0558e-06	7.6643e-05	0.0041186	0.0018876	0.0099878	0.0099878	7.7084e-08	8.371e-05	0.00011593	0.0021127	0.012367	0.01	0.01	0.00098142	1.3189e-05	0.0066171	0.0084437	0.00010391	0.00032653	0.00018892	7.7881e-07	5.4902e-05	3.4521e-05	
0.00048735	6.6969e-05	0.00014773	3.486e-07	0.00038139	0.0089701	0.0033473	4.043e-06	7.6051e-05	0.0041197	0.0018898	0.0099878	0.0099878	6.1389e-08	8.358e-05	0.00011486	0.0021118	0.01236	0.01	0.01	0.00098519	1.3112e-05	0.0066483	0.008444	0.00010411	0.00032995	0.00019053	7.3093e-07	5.022e-05	3.3516e-05	
