Zonotrichia_albicollis	Taeniopygia_guttata	Sturnus_vulgaris	Stachyridopsis_ruficeps	Serinus_canaria	Pseudopodoces_humilis	Pipra_filicauda	Passer_domesticus	Parus_major	Oriolus_oriolus	Neopelma_chrysocephalum	Molothrus_ater	Manacus_vitellinus	Malurus_cyaneus	Lonchura_Striata_domestica	Lepidothrix_coronata	Geospiza_fortis	Ficedula_albicollis	Erythrura_gouldiae	Empidonax_traillii	Cyanistes_caeruleus	Corvus_moneduloides	Corvus_brachyrhynchos	Corapipo_altera	Chiroxiphia_lanceolata	Catharus_ustulatus	Camarhynchus_parvulus	Acanthisitta_chloris	
0.00011724	2.4495e-06	1.1304e-06	6.4496e-06	3.1974e-06	8.1544e-05	0.022206	1.5063e-06	0.00038885	0.0021461	1.2304e-05	1.2615e-05	0.00041622	1.8859e-07	3.8909e-05	0.01	0.01	0.1237	0.050448	0.0010094	0.0088023	0.010794	0.023433	8.7125e-06	0.00011556	2.4309e-07	0.01	0.00053246	
0.00011657	2.5272e-06	1.1259e-06	6.8466e-06	3.213e-06	8.1142e-05	0.022227	1.4805e-06	0.00039021	0.0021879	1.2371e-05	1.2835e-05	0.00041421	1.9043e-07	3.8874e-05	0.01	0.01	0.12388	0.05048	0.0010157	0.0088023	0.010784	0.023407	9.0589e-06	0.00011712	2.3865e-07	0.01	0.00052933	
0.00011588	2.6008e-06	1.1186e-06	7.2282e-06	3.224e-06	8.0733e-05	0.022248	1.4523e-06	0.00039156	0.0022292	1.243e-05	1.305e-05	0.00041219	1.9091e-07	3.8832e-05	0.01	0.01	0.12406	0.050511	0.0010218	0.0088023	0.010774	0.023381	9.3923e-06	0.00011866	2.3194e-07	0.01	0.00052613	
0.00011524	2.676e-06	1.1141e-06	7.6466e-06	3.2414e-06	8.0336e-05	0.022269	1.4267e-06	0.00039293	0.0022725	1.2496e-05	1.3274e-05	0.00041018	1.9217e-07	3.8798e-05	0.01	0.01	0.12425	0.050544	0.0010283	0.0088022	0.010765	0.023355	9.7314e-06	0.00012022	2.2568e-07	0.01	0.00052314	
0.00011458	2.7472e-06	1.107e-06	8.0504e-06	3.2545e-06	7.9932e-05	0.02229	1.3988e-06	0.00039429	0.0023154	1.2555e-05	1.3493e-05	0.00040817	1.9211e-07	3.8757e-05	0.01	0.01	0.12444	0.050576	0.0010346	0.0088022	0.010755	0.023329	1.0058e-05	0.00012176	2.1724e-07	0.01	0.0005201	
0.00011395	2.8202e-06	1.1027e-06	8.4933e-06	3.2741e-06	7.954e-05	0.022312	1.3736e-06	0.00039567	0.0023602	1.2622e-05	1.3721e-05	0.00040616	1.9284e-07	3.8723e-05	0.01	0.01	0.12465	0.05061	0.0010413	0.0088022	0.010746	0.023304	1.039e-05	0.00012333	2.0922e-07	0.01	0.00051726	
0.00011332	2.8891e-06	1.0957e-06	8.921e-06	3.2894e-06	7.9141e-05	0.022333	1.346e-06	0.00039705	0.0024047	1.268e-05	1.3945e-05	0.00040415	1.9225e-07	3.8681e-05	0.01	0.01	0.12484	0.050643	0.0010478	0.0088022	0.010736	0.023278	1.071e-05	0.00012488	1.99e-07	0.01	0.00051436	
0.00010914	2.9599e-06	1.0917e-06	8.7859e-06	3.3126e-06	7.8754e-05	0.022355	1.3211e-06	0.00039845	0.0024513	1.2747e-05	1.3693e-05	0.00040215	1.9251e-07	3.8648e-05	0.01	0.01	0.12506	0.050679	0.0010547	0.0088022	0.010727	0.023253	1.1037e-05	0.00012645	1.8924e-07	0.01	0.00051166	
0.00010492	3.0266e-06	1.0848e-06	8.6378e-06	3.3311e-06	7.8361e-05	0.022376	1.2937e-06	0.00039983	0.0024973	1.2805e-05	1.3435e-05	0.00040015	1.9137e-07	3.8607e-05	0.01	0.01	0.12527	0.050714	0.0010615	0.0088022	0.010717	0.023227	1.135e-05	0.00012801	1.7721e-07	0.01	0.0005089	
0.00010084	3.0951e-06	1.0808e-06	8.514e-06	3.3564e-06	7.7978e-05	0.022398	1.2689e-06	0.00040124	0.0025456	1.2871e-05	1.3188e-05	0.00039815	1.9105e-07	3.8574e-05	0.01	0.01	0.12549	0.050751	0.0010685	0.0088022	0.010708	0.023202	1.167e-05	0.00012958	1.6556e-07	0.01	0.00050633	
9.6891e-05	3.1656e-06	1.0796e-06	8.4139e-06	3.3889e-06	7.7608e-05	0.02242	1.2466e-06	0.00040268	0.0025962	1.2945e-05	1.2951e-05	0.00039617	1.9157e-07	3.8549e-05	0.01	0.01	0.12546	0.050789	0.0010759	0.0088022	0.010699	0.023177	1.1997e-05	0.00013118	1.5438e-07	0.01	0.00050395	
9.3077e-05	3.2381e-06	1.0813e-06	8.3366e-06	3.4286e-06	7.7249e-05	0.022443	1.2267e-06	0.00040415	0.0026493	1.3027e-05	1.2724e-05	0.0003942	1.9292e-07	3.8532e-05	0.01	0.01	0.12508	0.050829	0.0010836	0.0088023	0.01069	0.023153	1.2331e-05	0.00013279	1.4347e-07	0.01	0.00050173	
8.9228e-05	3.3064e-06	1.0801e-06	8.2468e-06	3.4634e-06	7.6883e-05	0.022465	1.2044e-06	0.00040561	0.0027018	1.3101e-05	1.2492e-05	0.00039223	1.9287e-07	3.8507e-05	0.01	0.01	0.12471	0.050869	0.0010912	0.0088023	0.010681	0.023128	1.2652e-05	0.00013439	1.3035e-07	0.01	0.00049947	
8.5508e-05	3.3768e-06	1.0818e-06	8.1795e-06	3.5056e-06	7.6528e-05	0.022488	1.1845e-06	0.00040709	0.0027568	1.3183e-05	1.2269e-05	0.00039026	1.9367e-07	3.849e-05	0.01	0.01	0.12435	0.050911	0.0010991	0.0088023	0.010672	0.023104	1.298e-05	0.00013601	1.1742e-07	0.01	0.00049738	
8.1752e-05	3.4429e-06	1.0806e-06	8.0995e-06	3.5429e-06	7.6167e-05	0.02251	1.1622e-06	0.00040856	0.0028111	1.3257e-05	1.2041e-05	0.00038829	1.9305e-07	3.8465e-05	0.01	0.01	0.12399	0.050952	0.001107	0.0088024	0.010663	0.023079	1.3295e-05	0.00013761	1.0228e-07	0.01	0.00049523	
7.7964e-05	3.5049e-06	1.0767e-06	8.0072e-06	3.5753e-06	7.5799e-05	0.022533	1.1375e-06	0.00041001	0.0028648	1.3322e-05	1.1807e-05	0.00038631	1.9106e-07	3.8433e-05	0.01	0.01	0.12362	0.050993	0.0011147	0.0088024	0.010654	0.023055	1.3597e-05	0.0001392	8.4959e-08	0.01	0.00049304	
7.4134e-05	3.5624e-06	1.0639e-06	7.8598e-06	3.6022e-06	7.5443e-05	0.022556	1.1101e-06	0.00041149	0.0029213	1.3397e-05	1.1566e-05	0.00038434	1.9006e-07	3.8392e-05	0.01	0.01	0.12321	0.051033	0.0011228	0.0088024	0.010645	0.023031	1.3907e-05	0.00014082	1.0357e-07	0.01	0.00049102	
7.0267e-05	3.6157e-06	1.0482e-06	7.6989e-06	3.6242e-06	7.508e-05	0.022579	1.0803e-06	0.00041295	0.0029772	1.3464e-05	1.132e-05	0.00038236	1.8764e-07	3.8344e-05	0.01	0.01	0.12279	0.051073	0.0011308	0.0088025	0.010636	0.023007	1.4203e-05	0.00014242	1.1993e-07	0.01	0.00048895	
6.6305e-05	3.6645e-06	1.0293e-06	7.5232e-06	3.6408e-06	7.471e-05	0.022602	1.215e-06	0.0004144	0.0030322	1.3539e-05	1.1067e-05	0.0003804	1.8374e-07	3.8286e-05	0.01	0.01	0.12236	0.051112	0.0011391	0.0088025	0.010627	0.022982	1.4509e-05	0.00014404	1.3399e-07	0.01	0.00048708	
6.2303e-05	3.709e-06	1.0076e-06	7.3335e-06	3.6523e-06	7.4333e-05	0.022625	1.3461e-06	0.00041583	0.0030865	1.3606e-05	1.0808e-05	0.00037842	1.7841e-07	3.8221e-05	0.01	0.01	0.12193	0.051151	0.0011474	0.0088025	0.010618	0.022958	1.4801e-05	0.00014565	1.4582e-07	0.01	0.00048516	
5.8435e-05	3.7556e-06	9.8873e-07	7.1687e-06	3.6712e-06	7.3966e-05	0.022648	1.4845e-06	0.00041729	0.0031435	1.3681e-05	1.056e-05	0.00037646	1.739e-07	3.8164e-05	0.01	0.01	0.12152	0.051192	0.001156	0.0088026	0.01061	0.022934	1.5101e-05	0.00014728	1.5786e-07	0.01	0.00048339	
5.4693e-05	3.804e-06	9.726e-07	7.0264e-06	3.697e-06	7.3611e-05	0.022671	1.6305e-06	0.00041878	0.0032031	1.3765e-05	1.032e-05	0.00037451	1.7013e-07	3.8115e-05	0.01	0.01	0.12113	0.051234	0.0011649	0.0088026	0.010601	0.02291	1.5409e-05	0.00014893	1.7012e-07	0.01	0.00048177	
5.1075e-05	3.8545e-06	9.5915e-07	6.9059e-06	3.7302e-06	7.3266e-05	0.022695	1.7846e-06	0.0004203	0.0032655	1.3856e-05	1.0091e-05	0.00037258	1.6708e-07	3.8073e-05	0.01	0.01	0.12076	0.051278	0.0011742	0.0088027	0.010592	0.022886	1.5725e-05	0.00015059	1.8268e-07	0.01	0.0004803	
4.7575e-05	3.9071e-06	9.483e-07	6.8062e-06	3.7709e-06	7.2932e-05	0.022719	1.9475e-06	0.00042184	0.0033309	1.3955e-05	9.8698e-06	0.00037065	1.6474e-07	3.8038e-05	0.01	0.01	0.12042	0.051324	0.0011839	0.0088027	0.010584	0.022863	1.605e-05	0.00015228	1.9564e-07	0.01	0.00047897	
4.4192e-05	3.9619e-06	9.4001e-07	6.7267e-06	3.8194e-06	7.2609e-05	0.022743	2.1198e-06	0.00042342	0.0033994	1.4063e-05	9.6579e-06	0.00036874	1.6308e-07	3.8012e-05	0.01	0.01	0.12009	0.051372	0.0011939	0.0088028	0.010575	0.02284	1.6384e-05	0.00015398	2.0907e-07	0.01	0.00047779	
4.0732e-05	4.0124e-06	9.2895e-07	6.6351e-06	3.8628e-06	7.2279e-05	0.022768	2.2878e-06	0.00042498	0.0034672	1.4163e-05	9.4403e-06	0.00036682	1.6006e-07	3.7977e-05	0.01	0.01	0.11976	0.05142	0.0012039	0.0088029	0.010567	0.022817	1.6704e-05	0.00015568	2.2021e-07	0.01	0.00047656	
3.7387e-05	4.0652e-06	9.2043e-07	6.5633e-06	3.9142e-06	7.1959e-05	0.022792	2.4657e-06	0.00042657	0.0035381	1.4254e-05	9.2315e-06	0.00036489	1.5772e-07	3.7951e-05	0.01	0.01	0.11944	0.051469	0.0012143	0.008803	0.010559	0.022794	1.701e-05	0.00015736	2.3188e-07	0.01	0.00047547	
3.4153e-05	4.1202e-06	9.1443e-07	6.5108e-06	3.974e-06	7.165e-05	0.022816	2.6541e-06	0.0004282	0.0036125	1.4353e-05	9.0312e-06	0.00036297	1.5606e-07	3.7932e-05	0.01	0.01	0.11914	0.05152	0.0012251	0.0088031	0.010551	0.022771	1.7326e-05	0.00015906	2.4417e-07	0.01	0.00047451	
3.1031e-05	4.1778e-06	9.1107e-07	6.4782e-06	4.0429e-06	7.1352e-05	0.022841	2.8541e-06	0.00042985	0.0036906	1.4461e-05	8.8394e-06	0.00036107	1.5511e-07	3.7921e-05	0.01	0.01	0.11887	0.051574	0.0012364	0.0088032	0.010543	0.022748	1.7653e-05	0.00016078	2.5725e-07	0.01	0.0004737	
2.7877e-05	4.2311e-06	9.0493e-07	6.4337e-06	4.1064e-06	7.1048e-05	0.022866	3.0495e-06	0.00043149	0.0037677	1.4561e-05	8.6422e-06	0.00035915	1.5281e-07	3.7903e-05	0.01	0.01	0.11858	0.051627	0.0012475	0.0088033	0.010535	0.022726	1.7964e-05	0.00016249	2.6796e-07	0.01	0.00047284	
2.4687e-05	4.2799e-06	8.9585e-07	6.3762e-06	4.1641e-06	7.0736e-05	0.022891	3.2398e-06	0.00043311	0.0038438	1.4652e-05	8.439e-06	0.00035723	1.4907e-07	3.7876e-05	0.01	0.01	0.11829	0.051679	0.0012585	0.0088034	0.010527	0.022703	1.8261e-05	0.00016419	2.7623e-07	0.01	0.00047193	
2.1633e-05	4.1689e-06	8.9038e-07	6.3441e-06	4.2337e-06	7.0414e-05	0.022916	3.2473e-06	0.0004347	0.0039245	1.4755e-05	8.2469e-06	0.00035532	1.4642e-07	3.8189e-05	0.01	0.01	0.11803	0.051667	0.0012585	0.0088035	0.010519	0.022681	1.8573e-05	0.00016591	2.8589e-07	0.01	0.00047119	
1.8531e-05	4.0526e-06	8.8152e-07	6.2966e-06	4.2962e-06	7.0083e-05	0.02294	3.2509e-06	0.00043627	0.0040038	1.4848e-05	8.0477e-06	0.0003534	1.4218e-07	3.8492e-05	0.01	0.01	0.11775	0.051655	0.0012583	0.0088036	0.010511	0.022659	1.8868e-05	0.00016761	2.9281e-07	0.01	0.00047039	
1.5554e-05	3.9406e-06	8.7596e-07	6.2727e-06	4.3703e-06	6.9766e-05	0.022966	3.2601e-06	0.00043788	0.0040875	1.4953e-05	7.8585e-06	0.0003515	1.389e-07	3.8807e-05	0.01	0.01	0.1175	0.051644	0.0012584	0.0088037	0.010503	0.022637	1.9177e-05	0.00016935	3.0102e-07	0.01	0.00046975	
1.5211e-05	3.8236e-06	8.6726e-07	6.2346e-06	4.4378e-06	6.944e-05	0.022991	3.2659e-06	0.00043947	0.00417	1.507e-05	7.663e-06	0.00034961	1.3411e-07	3.9113e-05	0.01	0.01	0.11724	0.051633	0.0012587	0.0088038	0.010495	0.022615	1.9501e-05	0.00017111	3.0662e-07	0.01	0.00046927	
1.4883e-05	3.7103e-06	8.6143e-07	6.2177e-06	4.5161e-06	6.9126e-05	0.023017	3.2766e-06	0.0004411	0.0042566	1.5198e-05	7.4763e-06	0.00034774	1.3011e-07	3.943e-05	0.01	0.01	0.11699	0.051623	0.0012592	0.0088039	0.010487	0.022593	1.9838e-05	0.00017289	3.1331e-07	0.01	0.00046893	
1.4545e-05	3.5925e-06	8.5279e-07	6.1886e-06	4.5886e-06	6.8805e-05	0.023043	3.2843e-06	0.00044271	0.0043424	1.5317e-05	7.2841e-06	0.00034585	1.2474e-07	3.9738e-05	0.01	0.01	0.11675	0.051613	0.0012597	0.008804	0.010479	0.022571	2.016e-05	0.00017467	3.1757e-07	0.01	0.00046856	
1.4222e-05	3.478e-06	8.4674e-07	6.1789e-06	4.6715e-06	6.8495e-05	0.023069	3.2968e-06	0.00044435	0.0044322	1.5447e-05	7.0998e-06	0.00034398	1.2001e-07	4.0057e-05	0.01	0.01	0.11651	0.051605	0.0012604	0.0088041	0.010472	0.022549	2.0494e-05	0.00017646	3.2279e-07	0.01	0.00046831	
1.3889e-05	3.3588e-06	8.3781e-07	6.1566e-06	4.7484e-06	6.8178e-05	0.023095	3.306e-06	0.00044597	0.0045209	1.5567e-05	6.9099e-06	0.0003421	1.139e-07	4.0367e-05	0.01	0.01	0.11628	0.051596	0.001261	0.0088042	0.010464	0.022528	2.0813e-05	0.00017824	3.2554e-07	0.01	0.00046802	
1.3547e-05	3.235e-06	8.2598e-07	6.1218e-06	4.8192e-06	6.7853e-05	0.023121	3.3122e-06	0.00044757	0.0046086	1.5679e-05	6.7143e-06	0.00034021	1.0639e-07	4.0668e-05	0.01	0.01	0.11604	0.051587	0.0012615	0.0088043	0.010456	0.022506	2.1116e-05	0.00018001	3.2581e-07	0.01	0.00046768	
1.3219e-05	3.1145e-06	8.168e-07	6.1067e-06	4.9008e-06	6.754e-05	0.023147	3.3231e-06	0.00044921	0.0047006	1.5801e-05	6.5267e-06	0.00033833	9.9541e-08	4.098e-05	0.01	0.01	0.11581	0.051579	0.0012622	0.0088044	0.010449	0.022484	2.1432e-05	0.0001818	3.271e-07	0.01	0.0004641	
1.2904e-05	2.9973e-06	8.1021e-07	6.1113e-06	4.9938e-06	6.7238e-05	0.023174	3.339e-06	0.00045088	0.004797	1.5933e-05	6.347e-06	0.00033647	9.3276e-08	4.1303e-05	0.01	0.01	0.1156	0.051573	0.0012632	0.0088046	0.010441	0.022463	2.1762e-05	0.00018362	3.2941e-07	0.01	0.00046076	
1.2581e-05	2.8756e-06	8.0087e-07	6.1041e-06	5.0808e-06	6.6929e-05	0.0232	3.3519e-06	0.00045254	0.0048924	1.6057e-05	6.1619e-06	0.00033459	8.5686e-08	4.1618e-05	0.01	0.01	0.11539	0.051567	0.0012641	0.0088047	0.010434	0.022442	2.2076e-05	0.00018542	3.2932e-07	0.01	0.00045735	
1.2271e-05	2.7572e-06	7.9419e-07	6.1171e-06	5.18e-06	6.6632e-05	0.023227	3.3699e-06	0.00045423	0.0049925	1.6192e-05	5.9847e-06	0.00033273	7.867e-08	4.1944e-05	0.01	0.01	0.11519	0.051562	0.0012652	0.0088048	0.010426	0.022421	2.2404e-05	0.00018724	3.3033e-07	0.01	0.00045417	
1.1976e-05	2.6423e-06	7.9031e-07	6.1518e-06	5.2928e-06	6.6347e-05	0.023254	3.3935e-06	0.00045596	0.0050131	1.634e-05	5.8155e-06	0.00033089	7.2206e-08	4.2283e-05	0.01	0.01	0.115	0.05156	0.0012666	0.008805	0.010419	0.0224	2.2748e-05	0.0001891	3.3257e-07	0.01	0.00045121	
1.1694e-05	2.5307e-06	7.8931e-07	6.2091e-06	5.4202e-06	6.6074e-05	0.023282	3.4229e-06	0.00045773	0.0050085	1.65e-05	5.6541e-06	0.00032906	6.6253e-08	4.2634e-05	0.01	0.01	0.11483	0.051559	0.0012682	0.0088051	0.010412	0.02238	2.3108e-05	0.00019098	3.3614e-07	0.01	0.00044848	
1.1425e-05	2.4226e-06	7.9126e-07	6.2903e-06	5.5638e-06	6.5814e-05	0.02331	3.4585e-06	0.00045954	0.0050047	1.6674e-05	5.5006e-06	0.00032724	6.0758e-08	4.2999e-05	0.01	0.01	0.11467	0.05156	0.0012701	0.0088053	0.010405	0.022359	2.3485e-05	0.0001929	3.4112e-07	0.01	0.00044596	
1.117e-05	2.3177e-06	7.9625e-07	6.397e-06	5.7249e-06	6.5566e-05	0.023338	3.5005e-06	0.0004614	0.0050017	1.6862e-05	5.3545e-06	0.00032544	5.567e-08	4.3378e-05	0.01	0.01	0.11453	0.051562	0.0012723	0.0088055	0.010398	0.022339	2.388e-05	0.00019484	3.4761e-07	0.01	0.00044366	
1.0904e-05	2.2077e-06	7.9794e-07	6.4874e-06	5.8766e-06	6.531e-05	0.023366	3.5384e-06	0.00046323	0.0049984	1.7039e-05	5.2023e-06	0.00032362	4.9186e-08	4.3747e-05	0.01	0.01	0.11438	0.051564	0.0012743	0.0088057	0.010391	0.022319	2.4257e-05	0.00019677	3.5127e-07	0.01	0.00044127	
1.0656e-05	1.7923e-06	8.0406e-07	6.2517e-06	6.0565e-06	6.5069e-05	0.023394	3.4521e-06	0.00046511	0.0049932	1.7235e-05	5.0601e-06	0.00032183	4.3424e-08	4.4139e-05	0.01	0.01	0.11386	0.051569	0.0012767	0.0088059	0.010384	0.022299	2.4659e-05	0.00019873	3.5784e-07	0.01	0.00043914	
1.0395e-05	1.3659e-06	8.0619e-07	5.9911e-06	6.2235e-06	6.4818e-05	0.023423	3.3596e-06	0.00046697	0.0049875	1.7416e-05	4.9102e-06	0.00032002	3.6104e-08	4.4517e-05	0.01	0.01	0.11332	0.051572	0.0012789	0.0088061	0.010377	0.022279	2.5038e-05	0.00020068	3.6111e-07	0.01	0.0004369	
1.0122e-05	9.2929e-07	8.0459e-07	5.7071e-06	6.379e-06	6.4557e-05	0.023451	3.2614e-06	0.00046879	0.0049814	1.7585e-05	4.7534e-06	0.0003182	2.7274e-08	4.4883e-05	0.01	0.01	0.11277	0.051575	0.001281	0.0088062	0.01037	0.022259	2.5396e-05	0.0002026	3.6126e-07	0.01	0.00043455	
1.0455e-05	8.7665e-07	7.9891e-07	5.3964e-06	6.5222e-06	6.4313e-05	0.023479	3.3726e-06	0.00047067	0.0049749	1.7739e-05	4.5888e-06	0.00031636	3.3288e-08	4.5224e-05	0.01	0.01	0.11272	0.051577	0.001283	0.0088064	0.010363	0.022238	2.5731e-05	0.00020449	3.5708e-07	0.01	0.00043397	
1.0775e-05	8.193e-07	7.8922e-07	5.0584e-06	6.6532e-06	6.4057e-05	0.023507	3.4772e-06	0.00047252	0.0049678	1.788e-05	4.4164e-06	0.00031451	3.7833e-08	4.5551e-05	0.01	0.01	0.11267	0.051578	0.0012848	0.0088066	0.010356	0.022218	2.6044e-05	0.00020637	3.496e-07	0.01	0.0004333	
1.1081e-05	7.5721e-07	7.7551e-07	4.692e-06	6.7723e-06	6.3791e-05	0.023535	3.5752e-06	0.00047434	0.0049603	1.8006e-05	4.2363e-06	0.00031264	4.0922e-08	4.5865e-05	0.01	0.01	0.11261	0.051578	0.0012864	0.0088068	0.010349	0.022197	2.6334e-05	0.00020822	3.3878e-07	0.01	0.00043254	
1.1375e-05	8.3442e-07	7.5801e-07	4.2988e-06	6.8809e-06	6.3515e-05	0.023563	3.6674e-06	0.00047613	0.0049539	1.8152e-05	4.0488e-06	0.00031079	3.2932e-08	4.6156e-05	0.01	0.01	0.11255	0.051577	0.0012884	0.008807	0.010342	0.022176	2.6649e-05	0.0002101	3.2479e-07	0.01	0.00042964	
1.1688e-05	9.1368e-07	7.4474e-07	3.958e-06	7.0107e-06	6.3254e-05	0.023592	3.771e-06	0.00047798	0.0049207	1.8315e-05	3.8715e-06	0.00030896	2.5542e-08	4.6464e-05	0.01	0.01	0.11249	0.051578	0.0012908	0.0088072	0.010335	0.022156	2.6989e-05	0.00021203	3.1316e-07	0.01	0.00042701	
1.1598e-05	9.9529e-07	7.3567e-07	3.6644e-06	7.1638e-06	6.301e-05	0.023621	3.8871e-06	0.00047988	0.0048899	1.8499e-05	3.7041e-06	0.00030715	1.8635e-08	4.6791e-05	0.01	0.01	0.11245	0.051582	0.0012934	0.0088074	0.010328	0.022137	2.7355e-05	0.000214	3.038e-07	0.01	0.00042466	
1.1497e-05	1.0721e-06	7.2292e-07	3.3479e-06	7.3055e-06	6.2755e-05	0.02365	3.9969e-06	0.00048175	0.0048583	1.8669e-05	3.5297e-06	0.00030533	2.382e-08	4.7105e-05	0.01	0.01	0.11241	0.051585	0.001296	0.0088076	0.010321	0.022117	2.7699e-05	0.00021595	2.9138e-07	0.01	0.00042221	
1.1387e-05	1.1441e-06	7.0648e-07	3.0077e-06	7.436e-06	6.2491e-05	0.023678	4.1004e-06	0.00048359	0.0048259	1.8826e-05	3.3483e-06	0.00030349	2.7668e-08	4.7407e-05	0.01	0.01	0.11236	0.051587	0.0012984	0.0088078	0.010314	0.022097	2.8022e-05	0.00021787	2.7587e-07	0.01	0.00041965	
1.1289e-05	1.2183e-06	6.9403e-07	2.7116e-06	7.5897e-06	6.2242e-05	0.023708	4.2164e-06	0.00048549	0.0047958	1.9002e-05	3.1763e-06	0.00030167	3.1724e-08	4.7726e-05	0.01	0.01	0.11232	0.051592	0.0013011	0.008808	0.010308	0.022078	2.837e-05	0.00021984	2.6248e-07	0.01	0.00041735	
1.1181e-05	1.2878e-06	6.7793e-07	2.3931e-06	7.7317e-06	6.1983e-05	0.023737	4.326e-06	0.00048737	0.0047648	1.9164e-05	2.9974e-06	0.00029984	3.4426e-08	4.8034e-05	0.01	0.01	0.11228	0.051595	0.0013037	0.0088082	0.010301	0.022058	2.8696e-05	0.00022178	2.4606e-07	0.01	0.00041494	
1.1086e-05	1.3596e-06	6.6571e-07	2.1151e-06	7.8981e-06	6.174e-05	0.023766	4.4487e-06	0.0004893	0.0047362	1.9347e-05	2.8277e-06	0.00029803	3.7378e-08	4.8359e-05	0.01	0.01	0.11224	0.051601	0.0013067	0.0088084	0.010294	0.022039	2.9049e-05	0.00022376	2.3164e-07	0.01	0.00041279	
1.1003e-05	1.4341e-06	6.5739e-07	1.8734e-06	7.8268e-06	6.1512e-05	0.023796	4.5858e-06	0.00049129	0.0047098	1.9549e-05	2.6677e-06	0.00029623	4.0671e-08	4.8704e-05	0.01	0.01	0.11202	0.051522	0.00131	0.0088087	0.010288	0.02202	2.9428e-05	0.00022579	2.1954e-07	0.01	0.00041088	
1.0911e-05	1.5037e-06	6.455e-07	1.6123e-06	7.7451e-06	6.1275e-05	0.023826	4.716e-06	0.00049326	0.0046826	1.9738e-05	2.5012e-06	0.00029443	4.2576e-08	4.9036e-05	0.01	0.01	0.11178	0.051441	0.0013132	0.0088089	0.010282	0.022	2.9786e-05	0.00022779	2.0451e-07	0.01	0.00040888	
1.083e-05	1.5762e-06	6.3738e-07	1.3843e-06	7.6839e-06	6.1053e-05	0.023856	4.8613e-06	0.00049528	0.0046576	1.9948e-05	2.3431e-06	0.00029264	4.4853e-08	4.9388e-05	0.01	0.01	0.11157	0.051364	0.0013167	0.0088091	0.010275	0.021982	3.0171e-05	0.00022984	1.9124e-07	0.01	0.00040711	
1.0762e-05	1.6514e-06	6.328e-07	1.1842e-06	7.6418e-06	6.0846e-05	0.023887	5.0225e-06	0.00049735	0.0046345	2.0179e-05	2.1928e-06	0.00029087	4.7519e-08	4.9758e-05	0.01	0.01	0.11137	0.05129	0.0013206	0.0088094	0.010269	0.021963	3.0584e-05	0.00023192	1.7948e-07	0.01	0.00040557	
1.0706e-05	1.7297e-06	6.3171e-07	1.0084e-06	7.6186e-06	6.0657e-05	0.023918	5.2012e-06	0.00049948	0.0046135	2.0431e-05	2.0497e-06	0.00028911	5.0629e-08	5.0148e-05	0.01	0.01	0.1112	0.05122	0.0013249	0.0088097	0.010263	0.021945	3.1026e-05	0.00023405	1.691e-07	0.01	0.00040423	
1.0662e-05	1.8114e-06	6.3427e-07	8.5432e-07	7.6143e-06	6.0483e-05	0.02395	5.2056e-06	0.00050168	0.0045943	2.0707e-05	1.9138e-06	0.00028738	5.428e-08	5.0558e-05	0.01	0.01	0.1106	0.051153	0.0013296	0.00881	0.010257	0.021926	3.1497e-05	0.00023623	1.6036e-07	0.01	0.00040311	
1.063e-05	1.8966e-06	6.4046e-07	7.1891e-07	7.6291e-06	6.0325e-05	0.023982	5.22e-06	0.00050393	0.004577	2.1005e-05	1.7845e-06	0.00028566	5.8547e-08	5.0989e-05	0.01	0.01	0.11006	0.05109	0.0013348	0.0088103	0.010251	0.021908	3.2e-05	0.00023845	1.528e-07	0.01	0.00040218	
1.0588e-05	1.9765e-06	6.4314e-07	5.6995e-07	7.634e-06	6.0157e-05	0.024014	5.2291e-06	0.00050615	0.0045592	2.129e-05	1.6492e-06	0.00028393	6.1327e-08	5.1407e-05	0.01	0.01	0.1095	0.051026	0.0013397	0.0088106	0.010245	0.02189	3.2479e-05	0.00024064	1.4254e-07	0.01	0.00040118	
1.0529e-05	2.0601e-06	6.4938e-07	4.3742e-07	7.6221e-06	6.0003e-05	0.024046	5.2489e-06	0.00050843	0.0045429	2.1597e-05	1.5019e-06	0.00028222	4.9905e-08	5.1845e-05	0.01	0.01	0.10899	0.050964	0.0013451	0.0088109	0.010239	0.021871	3.299e-05	0.00024289	1.3331e-07	0.01	0.00040036	
1.0461e-05	2.1383e-06	6.5209e-07	2.9193e-07	7.6005e-06	5.9839e-05	0.024078	5.2634e-06	0.00051068	0.0045261	2.189e-05	1.3485e-06	0.0002805	3.6771e-08	5.227e-05	0.01	0.01	0.10846	0.050902	0.0013503	0.0088112	0.010233	0.021853	3.3477e-05	0.0002451	1.2141e-07	0.01	0.00039947	
1.0977e-05	2.2204e-06	6.5103e-07	3.0044e-07	7.5384e-06	5.9666e-05	0.024111	5.2575e-06	0.0005129	0.0045086	2.2167e-05	1.3619e-06	0.0002833	4.1807e-08	5.2717e-05	0.01	0.01	0.10791	0.050844	0.0013553	0.0088115	0.010226	0.021835	3.8016e-05	0.0002473	1.067e-07	0.01	0.00040005	
1.1476e-05	2.3065e-06	6.4617e-07	5.0426e-07	7.4652e-06	5.9482e-05	0.024143	5.2456e-06	0.00051509	0.0044905	2.2428e-05	1.3706e-06	0.00028608	4.5355e-08	5.3185e-05	0.01	0.01	0.10734	0.050789	0.0013602	0.0088118	0.01022	0.021816	4.247e-05	0.00024946	1.3155e-07	0.01	0.00040055	
