Zonotrichia_albicollis	Tyto_alba_alba	Tympanuchus_cupido	Tauraco_erythrolophus	Taeniopygia_guttata	Syrmaticus_mikado	Sturnus_vulgaris	Struthio_camelus_australis	Stachyridopsis_ruficeps	Serinus_canaria	Rhynochetus_jubatus	Rhea_americana	Pygoscelis_adeliae	Pterocles_gutturalis	Pseudopodoces_humilis	Pipra_filicauda	Picoides_pubescens	Phasianus_colchicus	Phalacrocorax_carbo	Phaethon_lepturus	Penelope_pileata	Pelecanus_crispus	Pavo_cristatus	Passer_domesticus	Parus_major	Oxyura_jamaicensis	Oriolus_oriolus	Opisthocomus_hoazin	Odontophorus_gujanensis	Numida_meleagris	Nothoprocta_perdicaria	Nipponia_nippon	Nestor_notabilis	Neopelma_chrysocephalum	Molothrus_ater	Mesitornis_unicolor	Merops_nubicus	Melopsittacus_undulatus	Meleagris_gallopavo	Manacus_vitellinus	Malurus_cyaneus	Lyrurus_tetrix	Lonchura_Striata_domestica	Leptosomus_discolor	Lepidothrix_coronata	Lagopus_muta	Haliaeetus_leucocephalus	Geospiza_fortis	Gavia_stellata	Gallus_gallus	Fulmarus_glacialis	Ficedula_albicollis	Falco_peregrinus	Falco_cherrug	Eurypyga_helias	Erythrura_gouldiae	Empidonax_traillii	Egretta_garzetta	Dromaius_novaehollandiae	Cygnus_atratus	Cyanistes_caeruleus	Cuculus_canorus	Coturnix_japonica	Corythaeola_cristata	Corvus_moneduloides	Corvus_brachyrhynchos	Corapipo_altera	Columba_livia	Colius_striatus	Colinus_virginianus	Chrysolophus_pictus	Chlamydotis_macqueenii	Chiroxiphia_lanceolata	Charadrius_vociferus	Chaetura_pelagica	Centrocercus_minimus	Catharus_ustulatus	Casuarius_casuarius	Cariama_cristata	Camarhynchus_parvulus	Calypte_anna	Callipepla_squamata	Calidris_pugnax	Buteo_japonicus	Buceros_rhinoceros	Balearica_regulorum_gibbericeps	Aythya_fuligula	Athene_cunicularia	Aquila_chrysaetos_chrysaetos	Apteryx_rowi	Apteryx_australis_mantelli	Aptenodytes_forsteri	Apaloderma_vittatum	Antrostomus_carolinensis	Anser_cygnoides	Anseranas_semipalmata	Anas_platyrhynchos	Alectura_lathami	Acanthisitta_chloris	
0.00078248	0.0087425	4.2193e-05	0.00017348	0.00010453	0.0001647	5.3602e-06	0.00028239	7.1523e-05	9.9369e-05	0.89432	9.6503e-06	0.0017789	1.1963e-05	0.00026173	0.022723	0.0015085	9.9079e-05	1.2196e-05	1.4472e-05	0.00012909	0.00084833	0.00011245	2.9546e-05	0.00041596	0.00056908	0.0013398	0.00021404	8.5309e-05	1.939e-05	0.98241	0.0055966	0.00012453	8.0146e-05	8.4968e-05	5.9819e-06	0.0037473	5.4737e-05	3.2477e-06	0.00092506	7.6675e-06	1.2303e-05	6.0756e-05	0.00011176	0.01	0.02851	0.00091885	0.01	0.00061643	1.1677e-05	0.00035539	0.67716	0.01	0.01	0.00056304	0.044494	0.00058452	0.00017128	0.00035928	0.0076252	0.0089207	1.8626e-06	1.5037e-07	0.00014836	0.012844	0.017801	0.00067126	0.0002114	8.0744e-06	8.4826e-05	0.00024277	2.5616e-05	0.00021681	4.8343e-05	8.8925e-05	3.8072e-05	1.9854e-05	0.0093672	2.4334e-05	0.01	0.00010217	0.00016294	0.013538	0.00035677	0.0015588	1.5315e-06	0.0024206	6.4839e-05	0.00027709	0.0044872	0.0044872	0.0020702	5.7605e-05	1.4813e-05	0.00073587	5.1614e-06	3.6117e-05	0.049354	8.138e-05	
0.00078131	0.0087218	4.1567e-05	0.00017267	0.00010323	0.00015911	4.6206e-06	0.00028054	6.8179e-05	0.0001004	0.89513	9.1638e-06	0.0017698	1.1165e-05	0.00026015	0.022728	0.0015082	9.8589e-05	9.6193e-06	1.3849e-05	0.00012375	0.00084159	0.00010873	2.8911e-05	0.0004114	0.00056774	0.0013184	0.0002061	8.2846e-05	1.9087e-05	0.98228	0.0055776	0.0001237	7.8162e-05	8.3843e-05	5.6266e-06	0.0037397	5.281e-05	2.9473e-06	0.00092214	7.3216e-06	1.2143e-05	5.8388e-05	0.00010643	0.01	0.02852	0.00091637	0.01	0.00061593	1.1139e-05	0.00034669	0.67677	0.01	0.01	0.00055941	0.044522	0.00057806	0.00016615	0.000358	0.0076201	0.00892	1.6359e-06	1.3753e-07	0.00014487	0.012848	0.017809	0.00066728	0.00020191	7.6395e-06	8.2976e-05	0.00023806	2.4269e-05	0.00021299	4.77e-05	8.4455e-05	3.7309e-05	1.9284e-05	0.0093668	2.3693e-05	0.01	0.00010038	0.00016057	0.013552	0.00035416	0.0015476	1.3822e-06	0.0024175	6.3186e-05	0.00027538	0.0044842	0.0044842	0.0020621	5.3858e-05	1.4114e-05	0.00073219	4.8211e-06	3.4531e-05	0.047296	8.073e-05	
0.00078021	0.0087037	4.0957e-05	0.00017196	0.00010197	0.0001538	3.9267e-06	0.00027882	6.5095e-05	0.00010004	0.89605	8.7139e-06	0.0017607	1.0453e-05	0.0002586	0.022733	0.0015089	9.8146e-05	7.1711e-06	1.3262e-05	0.00011875	0.00083518	0.0001053	2.8311e-05	0.00040688	0.0005665	0.0012979	0.00019883	8.0527e-05	1.8831e-05	0.97993	0.0055595	0.00012295	7.6238e-05	8.2759e-05	5.3077e-06	0.0037336	5.093e-05	2.6918e-06	0.00091923	7.0027e-06	1.1998e-05	5.606e-05	0.00010153	0.01	0.028531	0.00091392	0.01	0.0006156	1.0631e-05	0.00033835	0.67647	0.01	0.01	0.00055604	0.044552	0.00057182	0.00016123	0.00035677	0.0076152	0.0089194	1.4422e-06	1.27e-07	0.0001415	0.012853	0.017816	0.00066342	0.00019319	7.2909e-06	8.1169e-05	0.00023358	2.3012e-05	0.00020921	4.709e-05	8.0503e-05	3.6567e-05	1.8751e-05	0.0093664	2.3121e-05	0.01	9.8731e-05	0.00015825	0.013571	0.00035159	0.0015382	1.2469e-06	0.0024144	6.1635e-05	0.00027371	0.0044812	0.0044812	0.0020542	5.0423e-05	1.3469e-05	0.00072857	4.4997e-06	3.2967e-05	0.045418	7.7023e-05	
0.0007791	0.0086849	4.0344e-05	0.00017123	0.0001007	0.00014842	3.2218e-06	0.00027722	6.1949e-05	9.9663e-05	0.89694	8.298e-06	0.0017516	9.7211e-06	0.00025704	0.022737	0.0015094	9.7692e-05	6.9942e-06	1.2666e-05	0.00011366	0.00082869	0.0001018	2.7702e-05	0.00040235	0.00056524	0.0012771	0.00019141	7.8178e-05	1.8564e-05	0.97808	0.0055412	0.00012218	7.4298e-05	8.1664e-05	4.9803e-06	0.0037271	4.9037e-05	2.4264e-06	0.00091632	6.6774e-06	1.1842e-05	5.3719e-05	9.6531e-05	0.01	0.028541	0.00091146	0.01	0.00061522	1.0116e-05	0.00032992	0.67614	0.01	0.01	0.00055261	0.044582	0.00056553	0.00015625	0.00035561	0.0076103	0.0089187	1.241e-06	1.1538e-07	0.0001381	0.012857	0.017824	0.00065952	0.00018428	6.9233e-06	7.935e-05	0.00022904	2.1733e-05	0.00020542	4.6472e-05	7.6432e-05	3.5818e-05	1.8209e-05	0.0093661	2.2534e-05	0.01	9.7048e-05	0.00015591	0.013589	0.00034901	0.0015284	1.1084e-06	0.0024113	6.0059e-05	0.00027203	0.0044783	0.0044783	0.0020463	4.6925e-05	1.2811e-05	0.00072493	4.1736e-06	3.1396e-05	0.043491	7.325e-05	
0.00077807	0.0086688	3.9747e-05	0.0001706	9.9473e-05	0.00014331	2.5602e-06	0.00027574	5.9048e-05	9.9337e-05	0.89794	7.9135e-06	0.0017427	9.0682e-06	0.00025551	0.022742	0.0015109	9.7281e-05	6.8291e-06	1.2104e-05	0.00010889	0.00082252	9.8576e-05	2.7127e-05	0.00039786	0.00056407	0.0012573	0.00018463	7.5967e-05	1.8341e-05	0.97666	0.0055238	0.00012147	7.2417e-05	8.0608e-05	4.6865e-06	0.0037222	4.719e-05	2.2007e-06	0.00091343	6.3773e-06	1.17e-05	5.1418e-05	9.1937e-05	0.01	0.028553	0.00090902	0.01	0.000615	9.6291e-06	0.00032183	0.67592	0.01	0.01	0.00054943	0.044613	0.00055945	0.00015147	0.0003545	0.0076055	0.0089181	1.0691e-06	1.0582e-07	0.00013483	0.012862	0.017832	0.00065576	0.00017609	6.6298e-06	7.7572e-05	0.00022471	2.0539e-05	0.00020167	4.5886e-05	7.2833e-05	3.509e-05	1.7704e-05	0.0093657	2.2011e-05	0.01	9.5492e-05	0.00015362	0.013612	0.00034646	0.0015202	9.8276e-07	0.0024084	5.8581e-05	0.00027039	0.0044754	0.0044754	0.0020385	4.3717e-05	1.2203e-05	0.00072134	3.8655e-06	2.9847e-05	0.041731	6.9777e-05	
0.00077701	0.0086552	3.9167e-05	0.00016992	9.823e-05	0.00013846	1.9411e-06	0.00027439	5.6385e-05	9.8996e-05	0.89905	7.5597e-06	0.0017338	8.4892e-06	0.00025401	0.022747	0.0015135	9.6915e-05	6.6763e-06	1.1575e-05	0.00010444	0.00081666	9.5618e-05	2.6542e-05	0.00039342	0.00055491	0.0012384	0.00017846	7.3891e-05	1.816e-05	0.97561	0.0055073	0.00012084	7.0508e-05	7.9541e-05	4.4245e-06	0.0037187	4.539e-05	2.0105e-06	0.00091053	6.1019e-06	1.1572e-05	4.9103e-05	8.7737e-05	0.01	0.028565	0.00090659	0.01	0.00061496	9.1712e-06	0.00031409	0.67578	0.01	0.01	0.00054651	0.044643	0.00055367	0.00014689	0.00035345	0.0076009	0.0089174	9.2328e-07	9.8281e-08	0.00013147	0.012866	0.01784	0.00065195	0.0001686	6.4008e-06	7.5836e-05	0.00022058	1.9429e-05	0.0001979	4.5332e-05	6.9675e-05	3.4382e-05	1.7234e-05	0.0093654	2.1551e-05	0.01	9.406e-05	0.00015137	0.013642	0.00034394	0.0015138	8.6943e-07	0.0024054	5.7201e-05	0.0002688	0.0044725	0.0044725	0.0020309	4.0789e-05	1.1645e-05	0.0007178	3.5751e-06	2.8321e-05	0.040134	6.6595e-05	
0.00077605	0.0086441	3.8605e-05	0.00016935	9.7027e-05	0.00013387	1.3614e-06	0.00027315	5.394e-05	9.8706e-05	0.90027	7.234e-06	0.0017251	7.9762e-06	0.00025253	0.022752	0.0015174	9.6592e-05	6.5352e-06	1.1078e-05	0.00010027	0.00081109	9.2908e-05	2.5991e-05	0.00038903	0.00054612	0.0012204	0.00017285	7.1943e-05	1.8015e-05	0.97489	0.0054916	0.00012027	6.866e-05	7.8513e-05	4.1908e-06	0.0037168	4.3636e-05	1.8504e-06	0.00090765	5.849e-06	1.146e-05	4.6828e-05	8.3897e-05	0.01	0.028577	0.00090419	0.01	0.00061507	8.74e-06	0.00030669	0.67575	0.01	0.01	0.00054384	0.044675	0.0005481	0.00014251	0.00035246	0.0075966	0.0089168	7.9963e-07	9.2381e-08	0.00012825	0.012871	0.017848	0.00064828	0.00016174	6.2254e-06	7.4142e-05	0.00021666	1.8395e-05	0.00019417	4.481e-05	6.691e-05	3.3694e-05	1.6798e-05	0.009365	2.1147e-05	0.01	9.2744e-05	0.00014916	0.013679	0.00034145	0.0015088	7.6714e-07	0.0024026	5.5911e-05	0.00026724	0.0044697	0.0044697	0.0020234	3.8115e-05	1.1132e-05	0.00071432	3.3014e-06	2.6818e-05	0.038686	6.3678e-05	
0.00077506	0.0086324	3.8038e-05	0.00016875	9.5872e-05	0.00012921	1.3184e-06	0.00027188	5.1438e-05	9.8402e-05	0.90148	6.9009e-06	0.0017163	7.4462e-06	0.00025105	0.022757	0.001521	9.6258e-05	6.3841e-06	1.0573e-05	9.6032e-05	0.00080546	9.0134e-05	2.5431e-05	0.00038462	0.00053726	0.0012021	0.0001671	6.9966e-05	1.7865e-05	0.9741	0.0054758	0.00011969	6.687e-05	7.7474e-05	3.9498e-06	0.0037145	4.1868e-05	1.6828e-06	0.0009048	5.5902e-06	1.1335e-05	4.4607e-05	7.9963e-05	0.01	0.02859	0.00090178	0.01	0.00061515	8.3016e-06	0.0002992	0.67569	0.01	0.01	0.0005411	0.044705	0.00054277	0.00013807	0.00035146	0.0075922	0.0089162	6.7031e-07	8.5481e-08	0.00012499	0.012876	0.017856	0.00064473	0.00015471	6.0364e-06	7.2435e-05	0.00021269	1.7341e-05	0.00019048	4.4279e-05	6.4044e-05	3.3e-05	1.6353e-05	0.0093647	2.0728e-05	0.01	9.1398e-05	0.00014695	0.013715	0.00033895	0.0015035	6.6199e-07	0.0023998	5.4597e-05	0.00026568	0.0044669	0.0044669	0.0020159	3.5384e-05	1.0607e-05	0.00071081	3.0232e-06	2.5308e-05	0.037193	6.0702e-05	
0.00077415	0.0086232	3.7487e-05	0.00016455	9.4753e-05	0.0001248	1.2791e-06	0.00026354	4.9142e-05	9.8147e-05	0.9028	6.5943e-06	0.0017076	6.9765e-06	0.0002496	0.022763	0.0015139	9.5965e-05	6.2444e-06	1.0097e-05	9.2069e-05	0.00080011	8.7592e-05	2.4903e-05	0.00038025	0.00052875	0.0011847	0.00016188	6.8111e-05	1.775e-05	0.97361	0.0054608	0.00011917	6.5137e-05	7.6473e-05	3.735e-06	0.0037137	4.0145e-05	1.5418e-06	0.00090196	5.3528e-06	1.1225e-05	4.2423e-05	7.6368e-05	0.01	0.028603	0.00089939	0.01	0.00061539	7.8889e-06	0.00029203	0.67572	0.01	0.01	0.0005386	0.044737	0.00053763	0.00013382	0.00035051	0.007588	0.0089155	5.6051e-07	8.0063e-08	0.00012187	0.01288	0.017864	0.0006413	0.00014828	5.8943e-06	7.0768e-05	0.00020891	1.636e-05	0.00018682	4.3779e-05	6.1537e-05	3.2325e-05	1.594e-05	0.0093643	2.0362e-05	0.01	9.0163e-05	0.00014477	0.013696	0.00033648	0.0014997	5.6703e-07	0.002397	5.337e-05	0.00026416	0.0044641	0.0044641	0.0020086	3.2899e-05	1.0125e-05	0.00070736	2.761e-06	2.382e-05	0.035839	5.7974e-05	
0.00077333	0.0086165	3.6932e-05	0.00016069	9.3672e-05	0.00012031	1.2432e-06	0.00025566	4.7036e-05	9.794e-05	0.902	6.3124e-06	0.0016991	6.5608e-06	0.00024818	0.022768	0.0015084	9.5661e-05	6.1157e-06	9.6502e-06	8.8367e-05	0.00079504	8.5268e-05	2.4406e-05	0.00037593	0.00052059	0.0011681	0.00015715	6.6369e-05	1.7666e-05	0.9734	0.0054467	0.00011871	6.3459e-05	7.5509e-05	3.5438e-06	0.0037143	3.8466e-05	1.4259e-06	0.00089915	5.135e-06	1.1104e-05	4.0277e-05	7.3084e-05	0.01	0.028616	0.00089701	0.01	0.00061579	7.5003e-06	0.00028517	0.67586	0.01	0.01	0.00053633	0.04477	0.00053269	0.00012976	0.00034961	0.0075839	0.0089149	4.6725e-07	7.5959e-08	0.00011886	0.012885	0.017873	0.00063799	0.0001424	5.7927e-06	6.9142e-05	0.00020507	1.5448e-05	0.0001832	4.3307e-05	5.935e-05	3.1645e-05	1.5557e-05	0.009364	2.0043e-05	0.01	8.9033e-05	0.00014264	0.013682	0.00033404	0.0014972	4.8126e-07	0.0023943	5.2226e-05	0.00026267	0.0044614	0.0044614	0.0020015	3.0629e-05	9.6818e-06	0.00070396	2.5136e-06	2.2354e-05	0.034613	5.5475e-05	
0.00077259	0.0086121	3.6393e-05	0.00015716	9.2625e-05	0.00011606	1.2107e-06	0.00024823	4.5106e-05	9.5601e-05	0.9013	6.0534e-06	0.0016907	6.1932e-06	0.00024678	0.022774	0.0015043	9.5398e-05	5.9977e-06	9.23e-06	8.4909e-05	0.00079023	8.3145e-05	2.3939e-05	0.00037166	0.00051277	0.0011523	0.00015286	6.4735e-05	1.7615e-05	0.97038	0.0054334	0.00011832	6.1835e-05	7.4583e-05	3.3737e-06	0.0037165	3.6829e-05	1.329e-06	0.00089636	4.9353e-06	1.0996e-05	3.8168e-05	7.0087e-05	0.01	0.028629	0.00089466	0.01	0.00061636	7.1346e-06	0.00027862	0.67609	0.01	0.01	0.00053429	0.044804	0.00052795	0.00012586	0.00034878	0.0075801	0.0089143	3.8803e-07	7.3038e-08	0.00011596	0.01289	0.017881	0.00063481	0.00013703	5.7266e-06	6.7554e-05	0.00020142	1.4599e-05	0.00017962	4.2863e-05	5.7449e-05	3.0983e-05	1.5203e-05	0.0093637	1.9769e-05	0.01	8.8002e-05	0.00014055	0.013674	0.00033163	0.0014962	4.0376e-07	0.0023916	5.116e-05	0.00026123	0.0044587	0.0044587	0.0019945	2.8558e-05	9.2754e-06	0.0007006	2.2804e-06	2.0909e-05	0.033504	5.3185e-05	
0.00076411	0.0086102	3.587e-05	0.00015393	9.1569e-05	0.00011204	1.1814e-06	0.00024121	4.3338e-05	9.3416e-05	0.89626	5.8156e-06	0.0016824	5.8689e-06	0.00024542	0.02278	0.0015014	9.5174e-05	5.8899e-06	8.8351e-06	8.1683e-05	0.00078566	8.1209e-05	2.3499e-05	0.00036743	0.00050527	0.0011373	0.00014899	6.3202e-05	1.7592e-05	0.95582	0.0054209	0.00011798	6.0263e-05	7.3693e-05	3.2228e-06	0.0036835	3.5234e-05	1.2483e-06	0.00089359	4.7526e-06	1.0903e-05	3.6046e-05	6.7356e-05	0.01	0.028643	0.00089233	0.01	0.0006171	6.7903e-06	0.00027235	0.67642	0.01	0.01	0.00053248	0.044838	0.00052339	0.00012213	0.00034799	0.0075765	0.0089137	3.2072e-07	7.1212e-08	0.00011318	0.012895	0.01789	0.00063174	0.00013213	5.6931e-06	6.6003e-05	0.00019796	1.3809e-05	0.00017608	4.2446e-05	5.5807e-05	3.034e-05	1.4875e-05	0.0093634	1.9535e-05	0.01	8.7065e-05	0.0001385	0.013671	0.00032926	0.0014966	3.3371e-07	0.0023891	5.0167e-05	0.00025983	0.004456	0.004456	0.0019877	2.6667e-05	8.9028e-06	0.0006973	2.0605e-06	1.9486e-05	0.032504	5.1087e-05	
0.00075557	0.0086078	3.5342e-05	0.00015064	9.0502e-05	0.00010796	1.1494e-06	0.00023411	4.1529e-05	9.12e-05	0.89113	5.5722e-06	0.001674	5.5335e-06	0.00024404	0.022786	0.0014983	9.4941e-05	5.7728e-06	8.4337e-06	7.8397e-05	0.00078105	7.9227e-05	2.3052e-05	0.00036319	0.0004977	0.0011232	0.00014502	6.1649e-05	1.7565e-05	0.94042	0.0054083	0.00011762	5.8676e-05	7.2793e-05	3.0671e-06	0.0036499	3.3627e-05	1.1634e-06	0.00089081	4.5636e-06	1.0798e-05	3.3913e-05	6.4559e-05	0.01	0.028657	0.00088999	0.01	0.0006178	6.4405e-06	0.000266	0.67673	0.01	0.01	0.00053061	0.044871	0.00051878	0.00011836	0.00034719	0.0075728	0.0089131	2.5021e-07	6.8536e-08	0.00011037	0.0129	0.017899	0.00062864	0.00012711	5.6509e-06	6.4442e-05	0.00019444	1.3005e-05	0.00017252	4.2022e-05	5.4099e-05	2.9692e-05	1.454e-05	0.009363	1.9291e-05	0.01	8.6104e-05	0.00013644	0.013667	0.00032687	0.0014966	2.6176e-07	0.0023865	4.9156e-05	0.00025842	0.0044534	0.0044534	0.0019808	2.474e-05	8.5216e-06	0.00069398	1.8372e-06	1.8056e-05	0.031472	4.8952e-05	
0.00074729	0.0086076	3.4829e-05	0.00014762	8.947e-05	0.00010408	1.1202e-06	0.0002274	3.9865e-05	8.9123e-05	0.88634	5.3478e-06	0.0016658	5.2356e-06	0.00024269	0.022793	0.0014963	9.4744e-05	5.6649e-06	8.0552e-06	7.5319e-05	0.00077667	7.7412e-05	2.2631e-05	0.00035899	0.00049043	0.0011098	0.00014142	6.0188e-05	1.7565e-05	0.92793	0.0053964	0.00011732	5.7138e-05	7.1925e-05	2.928e-06	0.0036194	3.2059e-05	1.0922e-06	0.00088805	4.3898e-06	1.0706e-05	3.1814e-05	6.1997e-05	0.01	0.028672	0.00088766	0.01	0.00061867	6.1102e-06	0.00025992	0.67712	0.01	0.01	0.00052895	0.044905	0.00051434	0.00011473	0.00034644	0.0075694	0.0089126	1.896e-07	6.6822e-08	0.00010766	0.012905	0.017908	0.00062565	0.00012251	5.6383e-06	6.2917e-05	0.0001911	1.2254e-05	0.00016899	4.1623e-05	5.2616e-05	2.9061e-05	1.4229e-05	0.0093627	1.9083e-05	0.01	8.5229e-05	0.00013442	0.013667	0.00032451	0.0014979	1.963e-07	0.002384	4.8211e-05	0.00025704	0.0044507	0.0044507	0.0019741	2.2974e-05	8.1705e-06	0.00069071	1.6258e-06	1.6645e-05	0.030536	4.6988e-05	
0.00073896	0.0086068	3.4312e-05	0.00014453	8.8426e-05	0.00010014	1.0882e-06	0.00022059	3.8157e-05	8.7012e-05	0.88146	5.1175e-06	0.0016575	4.9264e-06	0.00024134	0.022799	0.001494	9.4538e-05	5.5474e-06	7.6697e-06	7.2179e-05	0.00077223	7.5547e-05	2.2202e-05	0.00035477	0.0004831	0.0010962	0.00013771	5.8705e-05	1.7557e-05	0.91464	0.0053843	0.00011701	5.5584e-05	7.1048e-05	2.784e-06	0.0035882	3.0477e-05	1.0166e-06	0.00088529	4.2115e-06	1.0603e-05	2.9704e-05	5.9365e-05	0.01	0.028687	0.00088533	0.01	0.00061949	5.774e-06	0.00026316	0.67749	0.01	0.01	0.00052723	0.04494	0.00050985	0.00011107	0.00034568	0.0075658	0.008912	1.2579e-07	6.4231e-08	0.00010492	0.012911	0.017918	0.00062263	0.00011779	5.6163e-06	6.1379e-05	0.0001877	1.1486e-05	0.00016545	4.1216e-05	5.1065e-05	2.8425e-05	1.3911e-05	0.0093624	1.8864e-05	0.01	8.4329e-05	0.00013238	0.013666	0.00032214	0.0014989	1.2888e-07	0.0023815	4.7246e-05	0.00025566	0.0044481	0.0044481	0.0019674	2.117e-05	7.8104e-06	0.00068742	1.4108e-06	1.5228e-05	0.029567	4.4984e-05	
0.00073058	0.0086055	3.379e-05	0.00014139	8.7369e-05	9.6143e-05	1.0535e-06	0.0002137	3.641e-05	8.4871e-05	0.87649	4.882e-06	0.0016491	4.6066e-06	0.00023997	0.022805	0.0014915	9.4322e-05	5.4205e-06	7.278e-06	6.8981e-05	0.00076775	7.3637e-05	2.1766e-05	0.00035054	0.0004757	0.0010824	0.00013389	5.7203e-05	1.7544e-05	0.90058	0.005372	0.00011668	5.4016e-05	7.0162e-05	2.6353e-06	0.0035563	2.8885e-05	9.3707e-07	0.00088251	4.0291e-06	1.0489e-05	2.98e-05	5.6668e-05	0.01	0.028701	0.000883	0.01	0.00062028	5.4324e-06	0.00026635	0.67784	0.01	0.01	0.00052546	0.044974	0.0005053	0.00010736	0.0003449	0.0075623	0.0089114	1.2671e-07	6.0796e-08	0.00010215	0.012916	0.017927	0.00061957	0.00011294	5.5859e-06	5.9831e-05	0.00018426	1.0704e-05	0.0001619	4.0803e-05	4.9451e-05	2.7784e-05	1.3586e-05	0.0093621	1.8636e-05	0.01	8.3406e-05	0.00013034	0.013664	0.00031976	0.0014996	1.2556e-07	0.0023788	4.6264e-05	0.00025426	0.0044454	0.0044454	0.0019606	1.9331e-05	7.442e-06	0.00068412	1.1925e-06	1.5231e-05	0.028568	4.2943e-05	
0.00072246	0.0086066	3.3284e-05	0.00013851	8.6345e-05	9.2356e-05	1.0218e-06	0.0002072	3.4808e-05	8.2871e-05	0.87186	4.6654e-06	0.0016409	4.3239e-06	0.00023863	0.022811	0.0014901	9.4144e-05	5.3034e-06	6.9094e-06	6.5994e-05	0.0007635	7.1896e-05	2.1357e-05	0.00034635	0.00046824	0.0010692	0.00013045	5.5794e-05	1.7562e-05	0.83416	0.0053605	0.0001164	5.2498e-05	6.9309e-05	2.5031e-06	0.0035275	2.7332e-05	8.7071e-07	0.00087976	3.8618e-06	1.0388e-05	2.9901e-05	5.4207e-05	0.01	0.028716	0.00088068	0.01	0.00062124	5.1106e-06	0.00026971	0.67828	0.01	0.01	0.0005239	0.045009	0.00050094	0.0001038	0.00034418	0.0075586	0.0089108	1.2919e-07	5.8348e-08	9.9481e-05	0.012921	0.017936	0.00061663	0.00010852	5.5858e-06	5.8319e-05	0.00018099	9.9753e-06	0.00015839	4.0415e-05	4.8061e-05	2.716e-05	1.3285e-05	0.0093618	1.8444e-05	0.01	8.2569e-05	0.00012833	0.013667	0.00031741	0.0015016	1.2292e-07	0.0023761	4.5349e-05	0.0002529	0.0044428	0.0044428	0.001954	1.7652e-05	7.1039e-06	0.0006808	9.5026e-07	1.523e-05	0.027665	4.1073e-05	
0.00071429	0.008607	3.2773e-05	0.00013558	8.5312e-05	8.8509e-05	9.873e-07	0.00020061	3.3164e-05	8.0837e-05	0.86714	4.4432e-06	0.0016327	4.0303e-06	0.00023729	0.022818	0.0014884	9.3956e-05	5.1767e-06	6.5341e-06	6.2946e-05	0.0007592	7.0107e-05	2.0939e-05	0.00034214	0.0004607	0.0010559	0.0001269	5.4363e-05	1.7572e-05	0.76344	0.0053487	0.00011611	5.3036e-05	6.8446e-05	2.3661e-06	0.003498	2.5766e-05	8.003e-07	0.000877	3.6902e-06	1.0276e-05	2.9995e-05	5.1678e-05	0.01	0.028731	0.00087835	0.01	0.00062216	4.783e-06	0.00027301	0.67869	0.01	0.01	0.00052227	0.045044	0.00049652	0.0001002	0.00034344	0.0075549	0.0089102	1.303e-07	5.5035e-08	9.6785e-05	0.012926	0.017945	0.00061366	0.00010398	5.5766e-06	5.6796e-05	0.00017767	9.2312e-06	0.00015486	4.0019e-05	4.6606e-05	2.6531e-05	1.2977e-05	0.0093615	1.8242e-05	0.01	8.1709e-05	0.00012631	0.013669	0.00031505	0.0015033	1.1961e-07	0.0023734	4.4415e-05	0.00025153	0.0044402	0.0044402	0.0019473	1.5937e-05	6.7571e-06	0.00067746	9.38e-07	1.5225e-05	0.026731	3.9165e-05	
0.00070606	0.0086069	3.2258e-05	0.00013259	8.4269e-05	8.4608e-05	9.5009e-07	0.00019395	3.1482e-05	7.8775e-05	0.86235	4.2159e-06	0.0016244	3.7267e-06	0.00023593	0.022824	0.0014865	9.3759e-05	5.0407e-06	6.1527e-06	5.9843e-05	0.00075486	6.8273e-05	2.0516e-05	0.00033792	0.00045311	0.0010424	0.00012326	5.2915e-05	1.7575e-05	0.69003	0.0053368	0.00011581	5.3564e-05	6.7574e-05	2.2247e-06	0.0034679	2.4189e-05	7.261e-07	0.00087423	3.5146e-06	1.0154e-05	3.0083e-05	4.9086e-05	0.01	0.028746	0.00087602	0.01	0.00062304	4.4501e-06	0.00027625	0.67908	0.01	0.01	0.0005206	0.045079	0.00049206	9.6556e-05	0.00034269	0.0075512	0.0089096	1.301e-07	5.0891e-08	9.4061e-05	0.012931	0.017954	0.00061065	9.9331e-05	5.5589e-06	5.5262e-05	0.00017431	8.4728e-06	0.00015131	3.9618e-05	4.509e-05	2.5897e-05	1.2663e-05	0.0093612	1.803e-05	0.01	8.0826e-05	0.00012428	0.01367	0.00031268	0.0015046	1.1564e-07	0.0023707	4.3463e-05	0.00025015	0.0044376	0.0044376	0.0019406	1.4189e-05	6.4022e-06	0.00067411	9.2442e-07	1.5216e-05	0.025767	3.7221e-05	
