Vicugna_pacos	Tursiops_truncatus	Sus_scrofa	Physeter_catodon	Phocoena_sinus	Ovis_aries	Orcinus_orca	Odocoileus_virginianus	Monodon_monoceros	Lipotes_vexillifer	Lagenorhynchus_obliquidens	Globicephala_melas	Delphinapterus_leucas	Capra_hircus	Camelus_ferus	Camelus_dromedarius	Camelus_bactrianus	Bubalus_bubalis	Bos_taurus	Bos_mutus	Bison_bison	Balaenoptera_musculus	Balaenoptera_acutorostrata	
0.00016827	0.015911	0.99557	1.4273e-05	2.831e-05	0.0045599	0.0078088	8.2549e-06	0.01	0.00018016	0.0015971	0.0051434	0.01	4.4709e-05	0.00036735	0.0011739	0.0093655	0.0001381	0.01	0.00023959	0.00035016	3.2834e-05	0.98518	
0.0001689	0.015882	0.99523	1.4317e-05	2.828e-05	0.0045579	0.0078094	8.3632e-06	0.01	0.00018169	0.0016091	0.0051445	0.01	4.4794e-05	0.00036613	0.0011761	0.0093656	0.00013861	0.01	0.00024195	0.000349	3.392e-05	0.98502	
0.00016957	0.015854	0.99503	1.4376e-05	2.8255e-05	0.0045559	0.0078099	8.4802e-06	0.01	0.00018324	0.0016215	0.0051457	0.01	4.4883e-05	0.00036492	0.0011782	0.0093658	0.00013913	0.01	0.00024432	0.00034785	3.5027e-05	0.9849	
0.00017022	0.015826	0.99481	1.4423e-05	2.8226e-05	0.0045539	0.0078105	8.5918e-06	0.01	0.00018479	0.0016338	0.0051469	0.01	4.4967e-05	0.0003637	0.0011804	0.0093659	0.00013964	0.01	0.00024669	0.00034668	3.6124e-05	0.98479	
0.00017085	0.015798	0.99458	1.4457e-05	2.8193e-05	0.0045521	0.0078111	8.6978e-06	0.01	0.00018632	0.001646	0.005148	0.01	4.5054e-05	0.00036248	0.0011826	0.0093661	0.00014014	0.01	0.00024905	0.00034552	3.7212e-05	0.98469	
0.00017153	0.01577	0.99446	1.4506e-05	2.8165e-05	0.0045503	0.0078116	8.8125e-06	0.01	0.00018788	0.0016585	0.0051492	0.01	4.5143e-05	0.00036127	0.0011848	0.0093662	0.00014066	0.01	0.00025143	0.00034436	3.8321e-05	0.98462	
0.00017217	0.015743	0.99433	1.4542e-05	2.8133e-05	0.0045485	0.0078122	8.9216e-06	0.01	0.00018943	0.001671	0.0051504	0.01	4.5228e-05	0.00036005	0.001187	0.0093664	0.00014117	0.01	0.0002538	0.0003432	3.942e-05	0.98456	
0.0001729	0.015716	0.99432	1.4593e-05	2.8106e-05	0.0045468	0.0078128	9.0397e-06	0.01	0.000191	0.0016838	0.0051516	0.01	4.5316e-05	0.00035882	0.0011892	0.0093665	0.00014169	0.01	0.00025619	0.00034204	4.0539e-05	0.98453	
0.0001736	0.015689	0.99429	1.4632e-05	2.8075e-05	0.0045451	0.0078134	9.1522e-06	0.01	0.00019257	0.0016966	0.0051528	0.01	4.54e-05	0.0003576	0.0011913	0.0093667	0.00014221	0.01	0.00025858	0.00034088	4.1649e-05	0.98451	
0.00017435	0.015662	0.99437	1.4685e-05	2.805e-05	0.0045435	0.007814	9.2739e-06	0.01	0.00019416	0.0017096	0.005154	0.01	4.5486e-05	0.00035637	0.0011935	0.0093668	0.00014274	0.01	0.00026099	0.00033973	4.278e-05	0.98453	
0.00017514	0.015636	0.99386	1.4754e-05	2.803e-05	0.0045421	0.0078146	9.4056e-06	0.01	0.00019579	0.0017082	0.0051553	0.01	4.5575e-05	0.00035516	0.0011958	0.009367	0.00014329	0.01	0.00026343	0.00033858	4.3939e-05	0.98271	
0.00017591	0.01561	0.99331	1.481e-05	2.8006e-05	0.0045406	0.0078153	9.5316e-06	0.01	0.0001974	0.0017067	0.0051566	0.01	4.566e-05	0.00035394	0.001198	0.0093671	0.00014383	0.01	0.00026585	0.00033743	4.5088e-05	0.98088	
0.00017666	0.015584	0.99275	1.4854e-05	2.7978e-05	0.004539	0.0078159	9.6518e-06	0.01	0.000199	0.0017052	0.0051578	0.01	4.574e-05	0.00035272	0.0012002	0.0093673	0.00014435	0.01	0.00026827	0.00033628	4.6228e-05	0.97904	
0.00017738	0.015558	0.99215	1.4886e-05	2.7946e-05	0.0045375	0.0078165	9.7664e-06	0.01	0.00020059	0.0017036	0.0051591	0.01	4.5817e-05	0.00035149	0.0012024	0.0093674	0.00014487	0.01	0.00027067	0.00033512	4.7359e-05	0.97719	
0.00017809	0.015532	0.99153	1.4905e-05	2.7909e-05	0.0045359	0.0078171	9.8754e-06	0.01	0.00020217	0.001702	0.0051603	0.01	4.5888e-05	0.00035026	0.0012046	0.0093676	0.00014538	0.01	0.00027306	0.00033395	4.8482e-05	0.97533	
0.00017877	0.015506	0.99087	1.4912e-05	2.7868e-05	0.0045343	0.0078177	9.979e-06	0.01	0.00020374	0.0017003	0.0051615	0.01	4.5956e-05	0.00034902	0.0012068	0.0093677	0.00014587	0.01	0.00027545	0.00033278	4.9595e-05	0.97347	
0.00017943	0.015479	0.99017	1.4907e-05	2.7823e-05	0.0045327	0.0078183	1.0077e-05	0.01	0.00020529	0.0016987	0.0051627	0.01	4.602e-05	0.00034778	0.001209	0.0093679	0.00014636	0.01	0.00027782	0.0003316	5.07e-05	0.97159	
0.00018013	0.015454	0.9897	1.4917e-05	2.7783e-05	0.0045312	0.0078189	1.0184e-05	0.01	0.00020688	0.0016971	0.005164	0.01	4.6086e-05	0.00034654	0.0012112	0.009368	0.00014686	0.01	0.00028022	0.00033044	5.1825e-05	0.96976	
0.00018088	0.015428	0.98941	1.4941e-05	2.7749e-05	0.0045298	0.0078195	1.0301e-05	0.01	0.00020849	0.0016957	0.0051652	0.01	4.6154e-05	0.00034532	0.0012134	0.0093682	0.00014738	0.01	0.00028264	0.00032927	5.2973e-05	0.96799	
0.00018168	0.015404	0.98928	1.498e-05	2.772e-05	0.0045285	0.0078202	1.0428e-05	0.01	0.00021014	0.0016945	0.0051666	0.01	4.6226e-05	0.0003441	0.0012157	0.0093683	0.00014792	0.01	0.00028509	0.00032812	5.4142e-05	0.96628	
0.00018251	0.01538	0.98929	1.5033e-05	2.7696e-05	0.0045273	0.0078208	1.0565e-05	0.01	0.00021181	0.0016934	0.0051679	0.01	4.63e-05	0.00034289	0.0012181	0.0093685	0.00014848	0.01	0.00028757	0.00032698	5.5333e-05	0.96461	
0.0001834	0.015357	0.98833	1.5101e-05	2.7678e-05	0.0045262	0.0078215	1.0711e-05	0.01	0.00021351	0.0016925	0.0051693	0.01	4.6376e-05	0.00034168	0.0012205	0.0093687	0.00014905	0.01	0.00029007	0.00032584	5.6546e-05	0.96299	
0.00018426	0.015333	0.98732	1.5156e-05	2.7655e-05	0.0045251	0.0078222	1.0852e-05	0.01	0.0002152	0.0016915	0.0051707	0.01	4.6448e-05	0.00034047	0.0012229	0.0093689	0.00014961	0.01	0.00029256	0.00032469	5.775e-05	0.96137	
0.00018516	0.01531	0.98661	1.5226e-05	2.7637e-05	0.0045241	0.0078229	1.1003e-05	0.01	0.00021692	0.0016907	0.0051721	0.01	4.6523e-05	0.00033927	0.0012253	0.009369	0.00015019	0.01	0.00029508	0.00032356	5.8976e-05	0.95979	
0.00018605	0.015287	0.98585	1.5283e-05	2.7616e-05	0.0045231	0.0078236	1.1149e-05	0.01	0.00021863	0.0016898	0.0051735	0.01	4.6593e-05	0.00033806	0.0012277	0.0093692	0.00015076	0.01	0.00029759	0.00032242	6.0194e-05	0.95821	
0.00018691	0.015264	0.98504	1.7906e-05	2.759e-05	0.004522	0.0078242	1.1288e-05	0.01	0.00022033	0.0016889	0.0051749	0.01	4.6659e-05	0.00033685	0.0012301	0.0093694	0.00015132	0.01	0.00030009	0.00032127	6.1402e-05	0.95661	
0.00018782	0.015242	0.9845	2.0647e-05	2.7569e-05	0.0045211	0.0078249	1.1439e-05	0.01	0.00022206	0.0016882	0.0051763	0.01	4.6728e-05	0.00033565	0.0012326	0.0093696	0.0001519	0.01	0.00030261	0.00032013	6.2634e-05	0.95507	
0.0001887	0.015219	0.98392	2.3359e-05	2.7544e-05	0.0045201	0.0078256	1.1583e-05	0.01	0.00022378	0.0016874	0.0051777	0.01	4.6793e-05	0.00033444	0.001235	0.0093698	0.00015247	0.01	0.00030513	0.00031898	6.3857e-05	0.95351	
0.00018957	0.015197	0.9833	2.6042e-05	2.7516e-05	0.0045191	0.0078263	1.1722e-05	0.01	0.00022548	0.0016866	0.0051791	0.01	4.6853e-05	0.00033323	0.0012374	0.0093699	0.00015302	0.01	0.00030763	0.00031784	6.5071e-05	0.95195	
0.00019048	0.015175	0.98292	2.8842e-05	2.7492e-05	0.0045182	0.007827	1.1872e-05	0.01	0.00022722	0.0016859	0.0051806	0.01	4.6916e-05	0.00033202	0.0012399	0.0093701	0.0001536	0.01	0.00031016	0.00031669	6.6308e-05	0.95044	
0.00019143	0.015153	0.98272	3.1767e-05	2.7473e-05	0.0045175	0.0078277	1.2032e-05	0.01	0.00022899	0.0016854	0.005182	0.01	4.6981e-05	0.00033082	0.0012424	0.0093703	0.00015419	0.01	0.00031272	0.00031556	6.7569e-05	0.94898	
0.00020367	0.015132	0.9825	3.466e-05	2.745e-05	0.0045167	0.0078285	1.2187e-05	0.01	0.00023074	0.0016848	0.0051835	0.01	4.7043e-05	0.00032962	0.0012449	0.0093705	0.00015477	0.01	0.00031527	0.00031442	6.882e-05	0.9475	
0.00021585	0.01511	0.98225	3.7524e-05	2.7423e-05	0.0045158	0.0078292	1.2336e-05	0.01	0.00023249	0.0016842	0.0051849	0.01	4.71e-05	0.00032841	0.0012474	0.0093707	0.00015534	0.01	0.0003178	0.00031327	7.0063e-05	0.94602	
0.00022832	0.015089	0.98219	4.0519e-05	2.7402e-05	0.0045151	0.0078299	1.2496e-05	0.01	0.00023427	0.0016837	0.0051864	0.01	4.7159e-05	0.00032721	0.0012499	0.0093709	0.00015593	0.01	0.00032037	0.00031213	7.133e-05	0.94459	
0.00024067	0.015068	0.98233	4.3651e-05	2.7385e-05	0.0045145	0.0078306	1.2669e-05	0.01	0.00023608	0.0016834	0.005188	0.01	4.7222e-05	0.000326	0.0012524	0.0093711	0.00015654	0.01	0.00032296	0.000311	7.2622e-05	0.94321	
0.00025296	0.015048	0.98243	4.6751e-05	2.7365e-05	0.0045139	0.0078314	1.2835e-05	0.01	0.00023787	0.0016831	0.0051895	0.01	4.728e-05	0.00032479	0.0012549	0.0093713	0.00015714	0.01	0.00032554	0.00030987	7.3905e-05	0.94182	
0.00026555	0.015028	0.98273	4.999e-05	2.735e-05	0.0045134	0.0078321	1.3013e-05	0.01	0.0002397	0.0016829	0.005191	0.01	4.734e-05	0.00032358	0.0012575	0.0093715	0.00015775	0.01	0.00032816	0.00030874	7.5213e-05	0.94048	
0.00027846	0.015008	0.98297	5.3196e-05	2.733e-05	0.0045128	0.0078329	1.3185e-05	0.01	0.00024152	0.0016826	0.0051926	0.01	4.7397e-05	0.00032239	0.0012601	0.0093717	0.00015836	0.01	0.00033076	0.0003076	7.6512e-05	0.93912	
0.0002913	0.014987	0.98318	5.6369e-05	2.7306e-05	0.0045122	0.0078336	1.3351e-05	0.01	0.00024333	0.0016824	0.0051941	0.01	4.7449e-05	0.00032119	0.0012627	0.0093719	0.00015895	0.01	0.00033334	0.00030646	7.7801e-05	0.93776	
0.00030446	0.014968	0.98359	5.9685e-05	2.7288e-05	0.0045118	0.0078344	1.3529e-05	0.01	0.00024517	0.0016822	0.0051957	0.01	4.7504e-05	0.00031999	0.0012653	0.0093721	0.00015956	0.01	0.00033596	0.00030533	7.9116e-05	0.93645	
0.00031756	0.014948	0.98397	6.2968e-05	2.7265e-05	0.0045113	0.0078352	1.3701e-05	0.01	0.00024699	0.0016821	0.0051972	0.01	4.7554e-05	0.00031879	0.0012679	0.0093723	0.00016017	0.01	0.00033857	0.00030419	8.0421e-05	0.93512	
0.00033059	0.014928	0.98432	6.6218e-05	2.7238e-05	0.0045107	0.0078359	1.3867e-05	0.01	0.00024881	0.0016819	0.0051988	0.01	4.7601e-05	0.00031759	0.0012705	0.0093725	0.00016076	0.01	0.00034116	0.00030305	8.1717e-05	0.93379	
0.00034395	0.014909	0.98489	6.9619e-05	2.7216e-05	0.0045103	0.0078367	1.4046e-05	0.01	0.00025066	0.0016818	0.0052003	0.01	4.765e-05	0.00031639	0.0012732	0.0093727	0.00016137	0.01	0.00034379	0.00030191	8.3039e-05	0.93251	
0.00035725	0.014889	0.98542	7.2985e-05	2.7191e-05	0.0045099	0.0078375	1.4219e-05	0.01	0.0002525	0.0016817	0.0052019	0.01	4.7695e-05	0.00031519	0.0012758	0.0093729	0.00016197	0.01	0.0003464	0.00030077	8.4352e-05	0.93121	
0.00037088	0.014871	0.98622	7.651e-05	2.717e-05	0.0045096	0.0078383	1.4404e-05	0.01	0.00025437	0.0016818	0.0052035	0.01	4.7742e-05	0.00031399	0.0012785	0.0093732	0.00016259	0.01	0.00034904	0.00029964	8.5692e-05	0.92997	
0.00038485	0.014852	0.98734	8.0199e-05	2.7155e-05	0.0045094	0.0078391	1.4603e-05	0.01	0.00025627	0.001682	0.0052051	0.01	4.7792e-05	0.00031281	0.0012813	0.0093734	0.00016323	0.01	0.00035172	0.00029851	8.7059e-05	0.92877	
0.00039876	0.014834	0.9884	8.3852e-05	2.7136e-05	0.0045091	0.0078399	1.4795e-05	0.01	0.00025817	0.0016821	0.0052068	0.01	4.7838e-05	0.00031161	0.001284	0.0093736	0.00016386	0.01	0.00035438	0.00029738	8.8417e-05	0.92757	
0.00041301	0.014816	0.98986	8.7676e-05	2.7121e-05	0.004509	0.0078407	1.5002e-05	0.01	0.0002601	0.0016824	0.0052084	0.01	4.7887e-05	0.00031043	0.0012868	0.0093738	0.0001645	0.01	0.00035708	0.00029626	8.9802e-05	0.92642	
0.00042762	0.014799	0.99186	9.1681e-05	2.7113e-05	0.0045089	0.0078415	1.5222e-05	0.01	0.00026206	0.0016829	0.0052101	0.01	4.7938e-05	0.00030925	0.0012896	0.0093741	0.00016517	0.01	0.0003598	0.00029514	9.1216e-05	0.92531	
0.00044259	0.014782	0.99221	9.5868e-05	2.7109e-05	0.004509	0.0078424	1.5456e-05	0.01	0.00026406	0.0016835	0.0052119	0.01	4.7992e-05	0.00030808	0.0012925	0.0093743	0.00016586	0.01	0.00036255	0.00029403	9.2658e-05	0.92426	
0.00045749	0.014765	0.99255	0.00010002	2.7101e-05	0.0045091	0.0078432	1.5684e-05	0.01	0.00026605	0.0016841	0.0052136	0.01	4.8042e-05	0.0003069	0.0012954	0.0093745	0.00016653	0.01	0.0003653	0.00029291	9.409e-05	0.92319	
0.00047275	0.014749	0.99306	0.00010435	2.7098e-05	0.0045092	0.0078441	1.5926e-05	0.01	0.00026807	0.0016848	0.0052154	0.01	4.8095e-05	0.00030573	0.0012983	0.0093748	0.00016723	0.01	0.00036807	0.0002918	9.555e-05	0.92218	
0.00048795	0.014732	0.99354	0.00010865	2.7091e-05	0.0045094	0.0078449	1.6162e-05	0.01	0.00027008	0.0016855	0.0052171	0.01	4.8143e-05	0.00030456	0.0013012	0.009375	0.00016791	0.01	0.00037083	0.00029069	9.7001e-05	0.92115	
0.00050307	0.014716	0.994	0.0001129	2.708e-05	0.0045095	0.0078458	1.6391e-05	0.01	0.00027208	0.0016861	0.0052189	0.01	4.8187e-05	0.00030338	0.0013041	0.0093753	0.00016859	0.01	0.00037359	0.00028957	9.8442e-05	0.92011	
0.00051858	0.0147	0.99466	0.00011736	2.7074e-05	0.0045097	0.0078466	1.6636e-05	0.01	0.00027412	0.0016869	0.0052206	0.01	4.8233e-05	0.00030221	0.001307	0.0093755	0.00016928	0.01	0.00037637	0.00028846	9.9913e-05	0.91912	
0.00053402	0.014683	0.99529	0.00012177	2.7064e-05	0.0045099	0.0078475	1.9609e-05	0.01	0.00027614	0.0016877	0.0052224	0.01	4.8276e-05	0.00030103	0.00131	0.0093758	0.00016997	0.01	0.00037914	0.00028734	0.00010137	0.91812	
0.00054984	0.014668	0.99616	0.00012639	2.7059e-05	0.0045102	0.0078484	2.2714e-05	0.01	0.0002782	0.0016886	0.0052242	0.01	4.8321e-05	0.00029986	0.0013129	0.009376	0.00017067	0.01	0.00038194	0.00028623	0.00010286	0.91717	
0.00056605	0.014653	0.99626	0.00013123	2.7059e-05	0.0045106	0.0078493	2.5959e-05	0.01	0.0002803	0.0016896	0.0052261	0.01	4.8369e-05	0.0002987	0.001316	0.0093763	0.00017139	0.01	0.00038478	0.00028512	0.00010439	0.91627	
0.00058219	0.014638	0.99636	0.00013602	2.7056e-05	0.004511	0.0078502	2.9175e-05	0.01	0.00028238	0.0016906	0.0052279	0.01	4.8412e-05	0.00029753	0.001319	0.0093765	0.00017211	0.01	0.0003876	0.00028401	0.0001059	0.91535	
0.00059826	0.014622	0.99645	0.00014076	2.7047e-05	0.0045113	0.0078511	3.2364e-05	0.01	0.00028446	0.0016916	0.0052297	0.01	4.8451e-05	0.00029636	0.001322	0.0093768	0.00017281	0.01	0.00039042	0.0002829	0.0001074	0.91443	
0.00061473	0.014608	0.99664	0.00014573	2.7044e-05	0.0045118	0.007852	3.5697e-05	0.01	0.00028657	0.0016927	0.0052316	0.01	4.8493e-05	0.00029519	0.0013251	0.0093771	0.00017353	0.01	0.00039326	0.00028179	0.00010893	0.91355	
0.00063163	0.014593	0.99694	0.00015094	2.7047e-05	0.0045124	0.0078529	3.63e-05	0.01	0.00028872	0.001694	0.0052334	0.01	4.8538e-05	0.00029403	0.0013282	0.0093773	0.00017427	0.01	0.00039614	0.00028069	0.0001105	0.91273	
0.00064845	0.014579	0.99724	0.0001561	2.7045e-05	0.0045129	0.0078538	3.6892e-05	0.01	0.00029085	0.0016953	0.0052353	0.01	4.8579e-05	0.00029287	0.0013313	0.0093776	0.00017501	0.01	0.00039901	0.00027958	0.00011205	0.91189	
0.00066518	0.014565	0.99751	0.00016121	2.7039e-05	0.0045134	0.0078547	3.7474e-05	0.01	0.00029298	0.0016964	0.0052372	0.01	4.8615e-05	0.0002917	0.0013343	0.0093778	0.00017573	0.01	0.00040186	0.00027847	0.00011359	0.91104	
0.00068237	0.01455	0.99743	0.00016625	2.7029e-05	0.0045141	0.0078556	3.8091e-05	0.01	0.00029508	0.0016976	0.0052391	0.01	4.8654e-05	0.00029054	0.0013375	0.0093781	0.00017647	0.01	0.00040475	0.00027737	0.00011513	0.91018	
0.00069947	0.014535	0.99734	0.00017123	2.7013e-05	0.0045147	0.0078565	3.8697e-05	0.01	0.00029718	0.0016987	0.0052409	0.01	4.8689e-05	0.00028937	0.0013406	0.0093784	0.0001772	0.01	0.00040763	0.00027626	0.00011664	0.9093	
0.00071702	0.014521	0.99734	0.00017647	2.7004e-05	0.0045154	0.0078574	3.9339e-05	0.01	0.00029931	0.0017	0.0052428	0.01	4.8727e-05	0.00028821	0.0013438	0.0093787	0.00017796	0.01	0.00041054	0.00027516	0.0001182	0.90847	
0.00073448	0.014507	0.99733	0.00018165	2.699e-05	0.0045161	0.0078584	3.997e-05	0.01	0.00030144	0.0017013	0.0052446	0.01	4.8761e-05	0.00028705	0.0013469	0.0093789	0.0001787	0.01	0.00041345	0.00027405	0.00011974	0.90763	
0.00075185	0.014493	0.99732	0.00018677	2.6971e-05	0.0045168	0.0078593	4.059e-05	0.01	0.00030354	0.0017025	0.0052465	0.01	4.879e-05	0.00028588	0.0013501	0.0093792	0.00017943	0.01	0.00041633	0.00027293	0.00012127	0.90678	
0.00076967	0.014479	0.99683	0.00019215	2.6958e-05	0.0045176	0.0078602	4.1245e-05	0.01	0.00030569	0.0017038	0.0052484	0.01	4.8822e-05	0.00028472	0.0013533	0.0093795	0.00018019	0.01	0.00041926	0.00027183	0.00012284	0.90597	
0.00078741	0.014465	0.99631	0.00019747	2.6941e-05	0.0045183	0.0078611	4.189e-05	0.01	0.00030783	0.0017051	0.0052503	0.01	4.885e-05	0.00028355	0.0013564	0.0093798	0.00018093	0.01	0.00042217	0.00027071	0.00012439	0.90516	
0.00080561	0.014452	0.99595	0.00020306	2.6929e-05	0.0045192	0.007862	4.2571e-05	0.01	0.00031	0.0017066	0.0052522	0.01	4.8881e-05	0.00028239	0.0013597	0.00938	0.00018169	0.01	0.00042511	0.00026961	0.00012598	0.90439	
0.00082431	0.014439	0.99573	0.00020893	2.6923e-05	0.0045202	0.007863	4.3292e-05	0.01	0.00031222	0.0017082	0.0052542	0.01	4.8915e-05	0.00028123	0.001363	0.0093803	0.00018248	0.01	0.0004281	0.00026851	0.0001276	0.90368	
0.00084351	0.014426	0.99562	0.00021511	2.6923e-05	0.0045213	0.007864	4.4055e-05	0.01	0.00031448	0.00171	0.0052562	0.01	4.8952e-05	0.00028009	0.0013663	0.0093806	0.00018329	0.01	0.00043112	0.00026742	0.00012926	0.90302	
0.00086262	0.014414	0.99549	0.00022121	2.6919e-05	0.0045224	0.0078649	4.4805e-05	0.01	0.00031673	0.0017118	0.0052582	0.01	4.8984e-05	0.00027894	0.0013697	0.0093809	0.00018409	0.01	0.00043413	0.00026632	0.00013091	0.90235	
0.00088161	0.014401	0.99536	0.00022725	2.691e-05	0.0045234	0.0078659	4.5543e-05	0.01	0.00031897	0.0017135	0.0052601	0.01	4.9013e-05	0.00027778	0.001373	0.0093812	0.00018488	0.01	0.00043712	0.00026522	0.00013255	0.90166	
0.0009005	0.014389	0.99521	0.00023322	2.6897e-05	0.0045244	0.0078669	4.6268e-05	0.01	0.00032119	0.0017152	0.0052621	0.01	4.9036e-05	0.00027662	0.0013763	0.0093815	0.00018566	0.01	0.0004401	0.00026412	0.00013417	0.90096	
0.00091928	0.014376	0.99505	0.00023911	2.6879e-05	0.0045254	0.0078678	4.6981e-05	0.01	0.00032339	0.0017168	0.0052641	0.01	4.9055e-05	0.00027545	0.0013796	0.0093818	0.00018642	0.01	0.00044307	0.000263	0.00013584	0.90032	
0.00093858	0.014364	0.995	0.00024531	2.6867e-05	0.0045265	0.0078688	4.7737e-05	0.01	0.00032564	0.0017186	0.0052661	0.01	4.9077e-05	0.00027429	0.0013829	0.0093821	0.0001872	0.01	0.00044608	0.0002619	0.00013755	0.89974	
0.00095778	0.014352	0.99494	0.00025144	2.6851e-05	0.0045276	0.0078698	4.8481e-05	0.01	0.00032787	0.0017203	0.005268	0.01	4.9095e-05	0.00027312	0.0013863	0.0093824	0.00018798	0.01	0.00044907	0.00026078	0.00013925	0.89913	
0.00097751	0.01434	0.99499	0.00025789	2.6841e-05	0.0045288	0.0078707	4.9268e-05	0.01	0.00033015	0.0017223	0.0052701	0.01	4.9116e-05	0.00027197	0.0013896	0.0093827	0.00018878	0.01	0.0004521	0.00025968	0.00014099	0.89859	
0.00099778	0.014329	0.99515	0.00026468	2.6837e-05	0.0045301	0.0078717	5.01e-05	0.01	0.00033248	0.0017243	0.0052721	0.01	4.9141e-05	0.00027081	0.0013931	0.009383	0.0001896	0.01	0.00045517	0.00025858	0.00014276	0.89809	
0.0010179	0.014317	0.9953	0.00027139	2.6828e-05	0.0045314	0.0078727	5.092e-05	0.01	0.00033479	0.0017264	0.0052742	0.01	4.9161e-05	0.00026966	0.0013965	0.0093833	0.00019042	0.01	0.00045823	0.00025748	0.00014453	0.89758	
0.0010387	0.014306	0.99557	0.00027845	2.6825e-05	0.0045328	0.0078738	5.1786e-05	0.01	0.00033715	0.0017286	0.0052763	0.01	4.9184e-05	0.00026851	0.0014	0.0093836	0.00019125	0.01	0.00046132	0.00025639	0.00014633	0.89713	
0.00106	0.014296	0.996	0.00028589	2.6828e-05	0.0045343	0.0078748	5.2702e-05	0.01	0.00033955	0.001731	0.0052784	0.01	4.9211e-05	0.00026737	0.0014036	0.0093839	0.00019212	0.01	0.00046446	0.0002553	0.00014818	0.89673	
0.0010811	0.014285	0.9964	0.00029323	2.6827e-05	0.0045358	0.0078758	5.3603e-05	0.01	0.00034194	0.0017333	0.0052805	0.01	4.9232e-05	0.00026622	0.0014071	0.0093843	0.00019297	0.01	0.00046758	0.0002542	0.00015001	0.89631	
0.0011021	0.014275	0.99676	0.00030046	2.682e-05	0.0045372	0.0078768	5.4485e-05	0.01	0.00034431	0.0017356	0.0052826	0.01	4.9249e-05	0.00026507	0.0014106	0.0093846	0.0001938	0.01	0.00047069	0.0002531	0.00015183	0.89587	
0.0011229	0.014264	0.99708	0.00030755	2.6807e-05	0.0045386	0.0078779	5.5347e-05	0.01	0.00034666	0.0017378	0.0052847	0.01	4.926e-05	0.00026391	0.0014141	0.0093849	0.0002037	0.01	0.00047377	0.00025199	0.00015363	0.89541	
0.0011416	0.014253	0.99737	0.00031449	2.6788e-05	0.00454	0.0078789	5.6185e-05	0.01	0.00034898	0.0017399	0.0052867	0.01	4.9266e-05	0.00026276	0.0014177	0.0093852	0.00021353	0.01	0.00047684	0.00025088	0.0001554	0.89492	
0.0011599	0.014243	0.99787	0.00032194	2.6777e-05	0.0045415	0.0078799	5.7092e-05	0.01	0.00035136	0.0017423	0.0052889	0.01	4.9277e-05	0.0002616	0.0014212	0.0093855	0.00022359	0.01	0.00047995	0.00024977	0.00015723	0.89451	
0.0011781	0.014232	0.99831	0.00032922	2.6761e-05	0.0045429	0.0078809	5.7973e-05	0.01	0.00035372	0.0017445	0.005291	0.01	4.9282e-05	0.00026043	0.0014248	0.0093858	0.00023358	0.01	0.00048305	0.00024866	0.00015904	0.89407	
0.001197	0.014223	0.99844	0.00033707	2.6754e-05	0.0045443	0.007882	5.8823e-05	0.01	0.00035616	0.0017471	0.0052931	0.01	4.9281e-05	0.00025928	0.0014284	0.0093862	0.0002435	0.01	0.00048612	0.00024754	0.00016092	0.89371	
0.0012156	0.014213	0.99855	0.00034473	2.6741e-05	0.0045459	0.007883	5.9747e-05	0.01	0.00035856	0.0017495	0.0052952	0.01	4.9286e-05	0.00025812	0.0014319	0.0093865	0.00025365	0.01	0.00048925	0.00024643	0.00016277	0.89332	
0.001234	0.014202	0.99864	0.00035222	2.6721e-05	0.0045474	0.007884	6.0645e-05	0.01	0.00036094	0.0017519	0.0052973	0.01	4.9285e-05	0.00025695	0.0014354	0.0093868	0.00026373	0.01	0.00049235	0.00024531	0.00016459	0.8929	
0.0012522	0.014192	0.99871	0.00035953	2.6695e-05	0.0045488	0.007885	6.1516e-05	0.01	0.00036328	0.0017541	0.0052994	0.01	4.9278e-05	0.00025577	0.0014389	0.0093871	0.00027374	0.01	0.00049544	0.00024419	0.0001664	0.89245	
0.0012702	0.014181	0.99877	0.00036667	2.6661e-05	0.0045502	0.007886	6.2361e-05	0.01	0.0003656	0.0017563	0.0053015	0.01	4.9265e-05	0.00025459	0.0014424	0.0093874	0.00028367	0.01	0.00049849	0.00024305	0.00016817	0.89197	
0.0012889	0.014171	0.99893	0.00037437	2.6638e-05	0.0045518	0.0078871	6.328e-05	0.01	0.000368	0.0017587	0.0053036	0.01	4.9258e-05	0.00025341	0.0014459	0.0093877	0.00029385	0.01	0.00050161	0.00024193	0.00017001	0.89158	
0.0013074	0.014161	0.99906	0.00038187	2.6607e-05	0.0045533	0.0078881	6.4171e-05	0.01	0.00037036	0.001761	0.0053057	0.01	4.9244e-05	0.00025223	0.0014495	0.009388	0.00030395	0.01	0.0005047	0.0002408	0.00017183	0.89115	
0.0013266	0.014152	0.99905	0.00038998	2.6587e-05	0.004555	0.0078892	6.5142e-05	0.01	0.0003728	0.0017636	0.0053079	0.01	4.9238e-05	0.00025106	0.0014531	0.0093884	0.00031431	0.01	0.00050785	0.00023968	0.00017371	0.8908	
0.0013467	0.014143	0.99888	0.00039874	2.6578e-05	0.0045568	0.0078902	6.62e-05	0.01	0.00037531	0.0017665	0.0053101	0.01	4.9238e-05	0.00024991	0.0014568	0.0093887	0.00032494	0.01	0.00051107	0.00023858	0.00017566	0.89054	
